,horse_name,win_loss_rate,is_winner
0, 勇將軍  ,24.0,0
1, 家家興旺,7.8,0
2, 千杯不醉,9.15,0
3, 快人快語,15.0,0
4, 賞惑    ,7.8,0
5, 至勇威龍,2.9,1
6, 長有    ,29.0,0
7, 喜威寶  ,14.0,0
8, 勇者無敵,23.0,0
9, 瀟洒叻龍,68.0,0
10, 齊喝采  ,99.0,0
11, 天下兵器,51.0,0
12, 無雙小子,9.55,0
13, 駿綵    ,9.5,0
