,horse_name,win_loss_rate,is_winner
0, 福譽    ,11.0,0
1, 幻想家  ,58.0,0
2, 更捷勝  ,4.4,1
3, 橫亨    ,6.55,0
4, 朗天    ,9.6,0
5, 無敵駿駒,11.0,0
6, 電訊高星,36.0,0
7, 鐳射槍  ,6.15,0
8, 奪目星光,45.0,0
9, 豐盛之星,39.0,0
10, 步如飛  ,5.45,0
11, 雪蹄靈驥,8.75,0
