,horse_name,win_loss_rate,is_winner
0, 亞洲橙王,12.0,0
1, 雄爆    ,3.4,1
2, 喜富龍  ,9.35,0
3, 大師傅  ,5.25,0
4, 大勇    ,14.0,0
5, 善戰    ,17.0,0
6, 悠然自我,11.0,0
7, 皇仁神駒,7.05,0
8, 幸運輪  ,41.0,0
9, 巴圖魯  ,18.0,0
10, 超級神駒,9.65,0
