,horse_name,win_loss_rate,is_winner
0, 爆發力  ,6.1,0
1, 常山鎮寶,21.0,0
2, 海中寶  ,3.7,1
3, 驃騎    ,9.75,0
4, 快活英雄,5.5,0
5, 超理想  ,33.0,0
6, 自由鳥  ,14.0,0
7, 日當頭  ,14.0,0
8, 東方之子,5.45,0
9, 永旺勁  ,71.0,0
10, 荊山玉  ,29.0,0
11, 龍騰駿馬,22.0,0
