,horse_name,win_loss_rate,is_winner
0, 公平競技,13.0,0
1, 強中堅  ,14.0,0
2, 高山神駒,8.1,0
3, 友誼大使,3.15,0
4, 幸運勝利,6.25,0
5, 凱倫之寶,3.05,1
6, 多多心得,38.0,0
7, 勝風    ,28.0,0
8, 爪皇豪火,12.0,0
