,horse_name,win_loss_rate,is_winner
0, 枕頭大王,3.8,1
1, 真係贏,6.3,0
2, 哨牙騅,4.4,0
3, 紫荊,13.0,0
4, 上大人,16.0,0
5, 騰達,11.0,0
6, 香港寶,12.0,0
7, 歡歡喜喜,28.0,0
8, 信心寶,49.0,0
9, 百威力,10.0,0
10, 神龍奏凱,19.0,0
11, 愛菊,15.0,0
