,horse_name,win_loss_rate,is_winner
0, 愛寶駒  ,6.25,0
1, 小母牛  ,1.75,1
2, 聖驛善  ,99.0,0
3, 八心之鑽,72.0,0
4, 威利旺旺,99.0,0
5, 幸運全勝,13.0,0
6, 軍刀    ,15.0,0
7, 方程式  ,13.0,0
8, 心理學家,72.0,0
9, 振興中華,7.75,0
10, 御鋒    ,42.0,0
11, 泡泡小子,99.0,0
12, 友瑩格  ,17.0,0
13, 寶寶快車,99.0,0
