,horse_name,win_loss_rate,is_winner
0, 小福星  ,16.0,0
1, 狂野之聲,35.0,0
2, 夢幻飛駒,60.0,0
3, 勁好    ,33.0,0
4, 火箭動力,7.25,0
5, 幸運勇將,2.15,1
6, 聚寶駒  ,25.0,0
7, 合力齊心,10.0,0
8, 瀟洒叻龍,44.0,0
9, 笑談中  ,9.5,0
10, 智勇    ,9.3,0
11, 馬友寶  ,9.85,0
