,horse_name,win_loss_rate,is_winner
0, 牛精威旺,8.7,0
1, 精嘜    ,8.0,0
2, 京城三寶,6.05,0
3, 文武精神,16.0,0
4, 開心凱旋,6.1,0
5, 大衛金剛,17.0,0
6, 辣得醒  ,4.25,1
7, 喜相逢  ,17.0,0
8, 醒少少  ,8.35,0
9, 速度快  ,25.0,0
10, 如日方中,17.0,0
11, 步如飛  ,73.0,0
