,horse_name,win_loss_rate,is_winner
0, 喜多盈  ,10.0,0
1, 威利加數,15.0,0
2, 新力鷹  ,8.55,0
3, 贏得    ,4.3,0
4, 旅遊名牌,72.0,0
5, 友運行  ,35.0,0
6, 金秋    ,16.0,0
7, 魅力星  ,8.6,0
8, 牛精仔  ,13.0,0
9, 喜勝多  ,8.0,0
10, 威利飛越,3.55,1
11, 旅遊狀元,99.0,0
