,horse_name,win_loss_rate,is_winner
0, 信心出擊,3.0,1
1, 軍駒    ,3.65,0
2, 太陽戰士,11.0,0
3, 金汯    ,8.9,0
4, 駿穎    ,17.0,0
5, 會心微笑,24.0,0
6, 福喜    ,98.0,0
7, 樂在其中,99.0,0
8, 君悅灣  ,23.0,0
9, 大家贏  ,17.0,0
10, 好香港  ,8.5,0
11, 悅欣賞  ,56.0,0
12, 勁力    ,46.0,0
13, 酒知己  ,34.0,0
