,horse_name,win_loss_rate,is_winner
0, 包裝大師,6.35,0
1, 喜聚寶  ,5.75,0
2, 勝眼光  ,4.4,0
3, 真叻仔  ,31.0,0
4, 家福    ,14.0,0
5, 勝利飛駒,98.0,0
6, 花好月圓,5.2,0
7, 零距離  ,3.85,1
8, 加州巔峯,65.0,0
9, 利好    ,16.0,0
10, 大將風範,67.0,0
