,horse_name,win_loss_rate,is_winner
0, 一聲嘯,14.0,0
1, 龍嘜,99.0,0
2, 好好食,1.7,1
3, 世界波,14.0,0
4, 天澤,99.0,0
5, 伯峻寶,25.0,0
6, 東方之子,92.0,0
7, 必永勝,7.9,0
8, 步步勝,7.9,0
9, 錢會來,99.0,0
10, 幸運輪,18.0,0
11, 金寶駿,99.0,0
12, 甜蜜福星,10.0,0
13, 火鳳凰,81.0,0
