,horse_name,win_loss_rate,is_winner
0, 綫路財星,36.0,0
1, 大道至公,9.45,0
2, 事必獲利,4.3,1
3, 五星特工,7.75,0
4, 漸信名駒,20.0,0
5, 跑出彩虹,29.0,0
6, 勇晉神駒,5.55,0
7, 紅旗飛將,15.0,0
8, 大爆發  ,4.8,0
9, 鼓浪飛星,39.0,0
10, 多多囍  ,24.0,0
11, 幸運贏贏,16.0,0
12, 福之寶  ,36.0,0
13, 彩利    ,37.0,0
