,horse_name,win_loss_rate,is_winner
0, 山東名將,40.0,0
1, 法得彩  ,14.0,0
2, 鄉村傳奇,42.0,0
3, 貝利高  ,4.35,0
4, 高耀之威,20.0,0
5, 再豐裕  ,2.35,1
6, 歡騰    ,55.0,0
7, 共歡笑  ,73.0,0
8, 威勁多  ,30.0,0
9, 川滙主帥,3.5,0
10, 藍老虎  ,99.0,0
11, 川河飛駒,45.0,0
12, 卓暉    ,99.0,0
13, 友誼第一,99.0,0
