Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20140202,08,1,事事為王,5,韋達,133,3,126,高,1189,2.9,1.9,2.4,929.0,375.0,1.3,7 7 7 5,1,14.6 21.94 23.7 23.52 23.06,(1.46.82),頭馬
20140202,08,8,醉必勝,5,杜滿萊,113,5,96,摩,1053,8.0,8.3,7.5,295.0,207.0,2.3,9 9 9 7,2,14.88 22.42 23.26 23.52 22.78,(1.46.86),頸
20140202,08,6,同個世界,6,莫雷拉,120,2,113,摩,1046,3.8,7.5,8.8,251.0,189.0,2.5,6 6 6 4,3,14.36 22.06 23.62 23.6 23.36,(1.47.00),1-1/4
20140202,08,2,花月春風,6,郭能,131,4,124,摩,1088,10.0,8.8,5.1,436.0,280.0,1.7,5 5 5 3,4,14.28 21.9 23.86 23.6 23.5,(1.47.14),2
20140202,08,5,驌龍,6,安國倫,127,1,120,蔡,1177,7.4,10.0,7.0,316.0,251.0,1.9,4 4 3 2,5,14.28 21.9 23.66 23.64 23.99,(1.47.47),4
20140202,08,4,安賞,5,杜利萊,129,10,122,蔡,1109,13.0,13.0,15.0,144.0,130.0,3.7,8 8 8 6,6,14.88 21.9 23.66 23.6 23.54,(1.47.58),4-3/4
20140202,08,3,喜蓮標緻,7,巫斯義,130,9,123,方,1087,18.0,16.0,14.0,148.0,136.0,3.5,2 1 1 1,7,14.08 21.7 23.86 23.8 24.26,(1.47.7),5-1/2
20140202,08,9,經典皇牌,7,田泰安,113,8,95,胡,1141,35.0,64.0,99.0,20.0,33.0,14.0,10 10 10 10,8,15 22.38 23.38 23.56 24.35,(1.48.67),11-1/2
20140202,08,7,滿綵,7,蔡明紹,119,6,112,東,1137,17.0,19.0,18.0,119.0,109.0,4.4,3 3 4 9,9,14.2 21.82 23.86 24.36 25.26,(1.49.5),16-3/4
20140202,08,10,四季,7,梁家俊,113,7,94,摩,1177,29.0,46.0,68.0,32.0,55.0,8.7,1 2 2 8,10,14 21.98 23.82 24.4 28,(1.52.2),33-3/4
