Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20090701,07,11,星運伯爵,4,柏寶,120,11,83,方,1021,4.2,4.5,5.7,303.0,193.0,2.2,8 7,1,24.4 22.08 22.6,(1.09.1),頭馬
20090701,07,8,牛精金星,4,普萊西,124,7,87,賀,1128,13.0,10.0,8.5,202.0,151.0,2.8,2 2,2,23.84 22.12 23.49,(1.09.4),2-1/2
20090701,07,12,威利多多,4,蔡明紹,113,4,83,東,1058,5.2,6.6,5.7,304.0,226.0,1.9,1 1,3,23.8 22.12 23.64,(1.09.6),3
20090701,07,14,威海歡騰,7,薛順強,116,6,81,苗,1121,32.0,50.0,29.0,58.0,53.0,8.0,6 5,4,24.28 22.12 23.18,(1.09.6),3-1/4
20090701,07,2,非我莫屬,7,韋健仕,131,9,94,呂,1081,19.0,34.0,43.0,39.0,44.0,9.6,9 9,5,24.56 22 23.05,(1.09.6),3-1/4
20090701,07,5,極奇妙,6,湯智傑,126,12,92,姚,1212,53.0,99.0,99.0,9.0,13.0,31.0,14 13,6,25 22 22.72,(1.09.7),4
20090701,07,9,尚駿心,3,韋達,122,1,85,胡,1063,14.0,10.0,14.0,123.0,101.0,4.2,3 3,7,23.96 22.08 23.7,(1.09.7),4-1/4
20090701,07,7,開心風采,3,潘頓,125,5,88,方,1057,7.1,4.8,5.6,309.0,176.0,2.4,5 6,8,24.24 22.2 23.34,(1.09.8),4-1/2
20090701,07,10,超力駒,3,蘇狄雄,111,10,84,何,1047,26.0,25.0,16.0,104.0,86.0,4.9,13 12,9,24.76 22.24 22.84,(1.09.8),4-3/4
20090701,07,3,常歡笑,6,白德民,129,8,92,李,1118,26.0,28.0,36.0,47.0,49.0,8.6,10 10,10,24.6 22.2 23.45,(1.10.2),7-1/4
20090701,07,4,萬里駒,5,都爾,129,13,92,安,1003,26.0,53.0,44.0,39.0,41.0,10.0,11 11,11,24.6 22.24 23.69,(1.10.5),9
20090701,07,13,連利福星,4,郭爾達,119,2,82,葉,1065,20.0,22.0,20.0,85.0,75.0,5.6,4 4,12,24 22.32 24.65,(1.11.0),11-3/4
20090701,07,6,魄力寶,5,馬偉昌,128,3,91,蔡,1168,11.0,11.0,7.9,218.0,162.0,2.6,7 8,13,24.32 22.2 24.98,(1.11.5),15-1/4
20090701,07,1,紀利威龍,4,梁家俊,124,14,94,摩,1201,6.6,6.2,6.9,248.0,173.0,2.4,12 14,14,24.72 22.84 29.26,(1.16.8),多位
