Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20080701,08,8,君皇鷹,3,白德民,122,8,94,摩,1105,1.6,2.1,1.9,1017.0,631.0,1.2-1.4,4 5 5,1,13.7 22.6 22.8 22.7,(1.21.8),頭馬
20080701,08,4,帝聖龍駒,5,高雅志,129,10,96,時,1208,14.0,7.2,10.0,196.0,178.0,1.8-3.3,1 1 1,2,13.5 22.3 23 23.2,(1.22.0),1
20080701,08,6,夢幻飛駒,6,普萊西,124,6,91,蘇,1029,26.0,19.0,21.0,94.0,114.0,2.5-4.8,13 12 11,3,14.4 22.8 22.6 22.5,(1.22.3),2-3/4
20080701,08,10,雄風,4,潘頓,118,2,85,姚,1065,43.0,75.0,71.0,27.0,22.0,10-21,6 6 6,4,13.9 22.6 22.8 23,(1.22.3),3-1/4
20080701,08,7,開心之星,6,鄭雨滇,122,4,91,葉,1151,12.0,7.1,7.7,255.0,193.0,1.8-3.1,8 8 7,5,14 22.6 22.8 23,(1.22.4),3-1/2
20080701,08,13,蝦王至上,4,賴維銘,112,1,81,蔡,1140,24.0,20.0,10.0,195.0,143.0,2.1-3.9,3 3 3,6,13.6 22.6 22.9 23.3,(1.22.4),3-3/4
20080701,08,3,開心,5,湯智傑,128,12,100,東,1069,35.0,39.0,57.0,34.0,29.0,7.7-16,9 10 10,7,14.2 22.7 22.7 22.9,(1.22.5),4-3/4
20080701,08,9,贏得住,4,柏寶,122,13,89,賀,1098,12.0,8.3,8.1,244.0,170.0,1.9-3.4,5 4 4,8,13.9 22.3 22.9 23.5,(1.22.6),5
20080701,08,1,火焰之星,7,冼毅力,133,3,100,沈,1033,17.0,19.0,25.0,78.0,69.0,3.7-7.4,11 13 13,9,14.4 22.9 22.9 22.6,(1.22.8),6-1/4
20080701,08,11,贏得叻,4,薄奇能,117,11,84,李,1092,71.0,77.0,83.0,23.0,29.0,7.7-16,2 2 2,10,13.5 22.5 23 24,(1.23.0),7-1/2
20080701,08,12,靚得開心,3,黎海榮,114,5,83,呂,1150,35.0,47.0,52.0,37.0,22.0,9.9-21,10 9 8,11,14.2 22.6 22.7 23.6,(1.23.1),8-1/4
20080701,08,5,龍的風采,4,杜利萊,124,9,91,方,1142,13.0,15.0,15.0,126.0,100.0,2.8-5.3,12 11 12,12,14.4 22.7 22.7 23.9,(1.23.7),12
20080701,08,2,大將風範,4,徐君禮,128,7,100,東,1051,18.0,21.0,27.0,70.0,62.0,4-8.2,7 7 9,13,13.9 22.6 23 24.3,(1.23.8),12-3/4
