Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20121017,02,3,時時攞彩,6,馬偉昌,132,3,59,呂,1259,6.9,5.0,5.7,260.0,233.0,1.8,4 3,1,23.34 22.5 23.95,(1.09.79),頭馬
20121017,02,7,頌友,3,蘇狄雄,117,5,47,徐,1195,14.0,18.0,22.0,66.0,72.0,5.8,12 12,2,24.78 22.22 22.86,(1.09.86),頸
20121017,02,4,鄉村活力,5,杜利萊,129,12,56,賀,1211,18.0,26.0,27.0,54.0,64.0,6.4,7 6,3,23.86 22.38 23.62,(1.09.86),1/2
20121017,02,9,兄弟齊心,8,蔡明紹,116,7,45,胡,1153,11.0,16.0,10.0,148.0,138.0,3.0,5 5,4,23.58 22.54 23.88,(1.10.00),1-1/4
20121017,02,1,星運俊爵,5,何澤堯,130,9,60,方,1158,9.0,6.4,6.1,244.0,234.0,1.8,1 1,5,23.06 22.5 24.55,(1.10.11),2
20121017,02,10,心甜意合,4,梁家俊,116,8,45,吳,1161,9.4,6.3,7.9,189.0,162.0,2.5,11 10,6,24.34 22.54 23.43,(1.10.31),3-1/4
20121017,02,11,聚豪精英,9,王志偉,114,6,43,薛,1108,17.0,24.0,33.0,44.0,52.0,8.0,9 7,7,24.06 22.38 23.96,(1.10.4),3-3/4
20121017,02,12,好笑容,6,黎海榮,113,11,42,何,1146,15.0,35.0,37.0,39.0,47.0,8.8,2 2,8,23.26 22.42 25.07,(1.10.75),6
20121017,02,6,荃城歡欣,4,韋達,121,2,48,文,1121,3.4,3.2,3.0,489.0,289.0,1.4,8 9,9,24.02 22.82 24.12,(1.10.96),7-1/4
20121017,02,5,川河快駒,3,安國倫,124,1,51,蔡,1017,6.8,8.2,10.0,146.0,116.0,3.6,3 4,10,23.3 22.58 25.27,(1.11.15),8-1/2
20121017,02,8,豪宅福星,4,郭立基,118,10,45,蘇,1261,41.0,66.0,99.0,14.0,17.0,23.0,10 11,11,24.34 22.54 24.64,(1.11.52),10-3/4
20121017,02,2,俊飛象,5,霍勵賢,132,4,59,苗,1160,22.0,28.0,13.0,114.0,89.0,4.7,6 8,12,23.7 22.94 26.06,(1.12.7),18-1/4
