Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20161127,09,4,高利多,6,羅理雅,128,13,74,容,1132,15.0,17.0,18.0,137.0,149.0,3.7,14 14 13,1,25.81 22.71 23.07 22.62,(1.34.21),頭馬
20161127,09,2,哈蝦巴爸,4,潘頓,130,7,76,蔡,1096,4.0,2.9,2.8,913.0,388.0,1.4,5 4 4,2,24.93 22.55 23.47 23.44,(1.34.39),1-1/4
20161127,09,11,智者,7,莫艾誠,119,1,65,高,1089,9.6,21.0,13.0,188.0,147.0,3.8,3 2 1,3,24.81 22.27 23.27 24.06,(1.34.41),1-1/4
20161127,09,9,紅海灣,6,祈普敦,120,4,66,文,1041,17.0,49.0,71.0,35.0,43.0,12.0,10 9 8,4,25.45 22.59 23.23 23.17,(1.34.44),1-1/2
20161127,09,1,豐彩皇,4,田泰安,130,9,76,苗,1138,43.0,64.0,89.0,28.0,37.0,14.0,12 11 11,5,25.61 22.67 23.11 23.21,(1.34.6),2-1/2
20161127,09,14,雷公鑿,4,黎海榮,118,11,64,徐,1169,83.0,99.0,304.0,8.0,14.0,37.0,13 13 12,6,25.81 22.55 23.07 23.27,(1.34.7),3
20161127,09,3,萬馬飛騰,4,韋達,129,3,75,方,987,12.0,13.0,12.0,208.0,198.0,2.8,8 10 10,7,25.33 22.75 23.27 23.41,(1.34.76),3-1/2
20161127,09,5,琪麟穎,5,莫雷拉,128,5,74,沈,1084,2.6,2.1,2.5,992.0,481.0,1.1,11 12 14,8,25.53 22.79 23.31 23.26,(1.34.89),4-1/4
20161127,09,10,駕善,6,巫顯東,110,12,66,呂,1145,34.0,65.0,48.0,52.0,66.0,8.4,1 3 3,9,24.73 22.59 23.43 24.15,(1.34.9),4-1/4
20161127,09,6,友誼之星,4,連達文,126,8,72,蘇,1132,24.0,27.0,22.0,115.0,111.0,5.0,9 8 7,10,25.41 22.63 23.19 23.74,(1.34.97),4-3/4
20161127,09,13,嘉應小子,7,史卓豐,118,2,64,容,1092,24.0,51.0,30.0,83.0,101.0,5.5,7 6 6,11,25.21 22.59 23.31 24.08,(1.35.19),6
20161127,09,12,愛美麗,4,何澤堯,116,14,64,東,1071,17.0,17.0,20.0,127.0,125.0,4.4,2 1 2,12,24.77 22.27 23.43 24.84,(1.35.31),6-3/4
20161127,09,7,翱翔萬里,4,蔡明紹,126,10,72,葉,1205,41.0,29.0,31.0,81.0,61.0,9.1,4 5 5,13,24.85 22.79 23.43 24.35,(1.35.42),7-1/2
20161127,09,8,瑩然英峻,5,郭能,123,6,69,蘇,1093,18.0,32.0,23.0,109.0,112.0,5.0,6 7 9,14,25.13 22.71 23.47 24.27,(1.35.58),8-1/2
