Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20140507,07,1,勁飛翔,5,潘頓,133,5,79,葉,1135,5.3,4.4,5.1,538.0,374.0,1.8,4 5 3,1,28.2 24 25.07 23.62,(1.40.89),頭馬
20140507,07,7,國粹精華,5,布文,126,9,72,鄭,1022,8.4,10.0,9.7,284.0,234.0,2.8,8 6 8,2,28.84 23.56 25.27 23.33,(1.41.00),1/2
20140507,07,3,勁感,4,杜利萊,133,1,79,高,1032,6.8,5.4,4.2,652.0,384.0,1.7,5 4 6,3,28.36 23.68 25.43 23.75,(1.41.22),2
20140507,07,2,智高星,5,韋達,133,4,79,文,1138,18.0,12.0,20.0,137.0,165.0,4.0,7 9 7,4,28.64 24 24.95 23.73,(1.41.32),2-3/4
20140507,07,9,聰明波,4,蔡明紹,124,3,70,東,1053,7.4,5.7,4.3,634.0,388.0,1.7,1 2 4,5,28.12 23.64 25.55 24.01,(1.41.32),2-3/4
20140507,07,6,勁勇威龍,4,柏寶,127,2,73,胡,1031,4.2,4.2,4.6,596.0,370.0,1.8,6 7 5,6,28.4 24.04 24.99 24.04,(1.41.47),3-1/2
20140507,07,5,幸運金龍,5,田泰安,131,8,77,苗,1199,8.2,9.8,11.0,250.0,222.0,3.0,3 3 1,7,28.2 23.72 25.15 24.49,(1.41.56),4-1/4
20140507,07,10,薄荷糖,6,何澤堯,116,7,64,方,1100,12.0,18.0,24.0,113.0,110.0,6.0,11 11 11,8,29.52 23.64 24.87 23.74,(1.41.77),5-1/2
20140507,07,8,快人一步,5,杜鵬志,125,11,71,賢,1057,25.0,59.0,67.0,41.0,48.0,13.0,10 10 9,9,29.12 23.72 24.95 24.46,(1.42.25),8-1/2
20140507,07,4,活力小子,4,吳嘉晉,128,6,79,鄭,997,44.0,99.0,99.0,11.0,16.0,40.0,9 8 10,10,28.92 23.72 25.31 24.63,(1.42.58),10-1/2
20140507,07,11,皇龍寶駒,5,貝湯美,117,10,61,李,1124,16.0,25.0,29.0,92.0,108.0,6.1,2 1 2,11,28.16 23.32 25.63 26.64,(1.43.75),17-3/4
20140507,06,10,香港興旺,5,梁家俊,114,2,82,葉,1025,4.4,7.9,4.0,590.0,338.0,1.7,6 7 5,12,29.67 24.74 23.55 24.25,(1.42.21),6-1/4
20140510,10,10,一言為定,7,何澤堯,117,9,84,方,1197,16.0,24.0,31.0,76.0,92.0,7.0,11 12 12,13,25.55 23.38 23.85 24.24,(1.37.02),8-1/4
20140510,10,12,魅力好漢,4,杜鵬志,118,2,83,胡,1059,43.0,93.0,99.0,16.0,25.0,25.0,5 4 11,14,25.03 23.26 24.37 26.47,(1.39.13),21-1/2
