Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20090328,02,7,尖子,5,賴維銘,125,7,32,時,1093,16.0,12.0,11.0,96.0,86.0,3.3,8  8  8  8,1,14.81 23.44 24.6 24.43 23.61,(1.50.9),頭馬
20090328,02,12,一代宗師,4,韋健仕,121,6,26,胡,1063,5.4,7.9,6.8,157.0,129.0,2.2,4  4  4  4,2,14.41 23.28 24.68 24.51 24.04,(1.50.9),頭
20090328,02,13,精圖,8,王志偉,115,8,23,葉,1084,6.0,6.2,4.9,216.0,152.0,1.9,12  10  9  9,3,15.17 23.24 24.56 24.39 23.6,(1.51.0),1/2
20090328,02,14,活威小子,4,韋達,117,13,20,蔡,1017,4.6,4.7,4.1,261.0,170.0,1.7,13  12  12  10,4,15.41 23.24 24.56 24.27 23.49,(1.51.0),1/2
20090328,02,2,鴻福星威,8,魯柏軒,126,2,38,鄭,1020,41.0,49.0,52.0,20.0,23.0,12.0,5  5  5  5,5,14.41 23.44 24.64 24.51 24.05,(1.51.0),1
20090328,02,8,新英,9,梁家俊,116,9,31,文,1153,32.0,37.0,51.0,20.0,24.0,12.0,3  2  2  3,6,14.29 23.08 24.64 24.75 24.38,(1.51.1),1-1/2
20090328,02,6,錢順來,8,黎海榮,128,4,35,何,999,20.0,15.0,18.0,58.0,64.0,4.5,6  7  7  7,7,14.65 23.48 24.6 24.47 23.96,(1.51.2),1-3/4
20090328,02,5,千萬財星,5,鄭雨滇,129,10,36,沈,1171,16.0,11.0,18.0,58.0,40.0,7.1,7  6  6  6,8,14.73 23.2 24.68 24.55 24.05,(1.51.2),2
20090328,02,11,智勇非凡,6,楊明綸,112,1,27,胡,983,20.0,23.0,17.0,62.0,55.0,5.2,2  3  3  2,9,14.29 23.2 24.64 24.59 24.59,(1.51.3),2-3/4
20090328,02,9,奮進,4,冼毅力,124,3,29,呂,1153,6.2,6.8,6.8,155.0,121.0,2.3,1  1  1  1,10,14.17 23 24.72 24.59 25.13,(1.51.6),4-1/2
20090328,02,1,機緣熱焰,5,勞愛德,133,12,38,吳,986,20.0,12.0,18.0,58.0,49.0,5.8,10  9  10  11,11,14.97 23.4 24.68 24.55 24.02,(1.51.6),4-1/2
20090328,02,10,荊山玉,8,普萊西,123,5,28,李,1170,11.0,10.0,13.0,76.0,85.0,3.3,9  11  11  12,12,14.93 23.52 24.64 24.67 23.93,(1.51.7),5
20090328,02,3,真心馬主,7,湯智傑,128,11,36,吳,1137,22.0,18.0,29.0,36.0,30.0,9.5,11  13  13  13,13,15.09 23.6 24.64 24.51 24.33,(1.52.2),8
20090328,02,4,金好彩,8,都爾,131,14,36,華,1072,38.0,63.0,88.0,12.0,13.0,21.0,14 14 14 14,14,15.65 23.32 24.56 24.55 26.57,(1.54.6),23-1/2
