Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20130623,08,5,加州金獎,3,蔡明紹,120,3,99,東,996,1.5,1.5,1.7,756.0,280.0,1.1,1 1,1,13.25 20.44 22.63,(0.56.32),頭馬
20130623,08,3,威威具星,4,安國倫,127,6,99,方,1168,8.0,7.8,3.7,341.0,173.0,1.8,5 4,2,13.45 20.52 22.39,(0.56.36),頸
20130623,08,1,活力飛駒,7,杜利萊,130,2,102,鄭,1197,9.4,7.9,11.0,107.0,100.0,3.1,3 3,3,13.41 20.48 22.75,(0.56.64),2
20130623,08,6,天合,3,霍勵賢,118,4,90,方,1137,5.4,4.8,4.8,264.0,120.0,2.6,4 5,4,13.41 20.56 22.67,(0.56.64),2
20130623,08,4,先鞭直前,5,巫斯義,124,1,96,何,1076,20.0,15.0,20.0,62.0,62.0,5.0,2 2,5,13.37 20.36 23.31,(0.57.04),4-1/2
20130623,08,2,高風格,7,呂卓賢,122,5,101,告,1158,14.0,22.0,45.0,28.0,32.0,9.7,6 6,6,13.45 20.6 23.02,(0.57.07),4-3/4
20130623,07,14,心理學家,5,楊明綸,113,13,62,告,1128,10.0,12.0,13.0,167.0,152.0,3.0,3 4,7,13.17 20.65 23.41,(0.57.23),4-1/4
20130623,07,2,綠色寶,6,薛寶力,133,4,80,方,1225,30.0,51.0,91.0,24.0,31.0,15.0,10 10,8,13.61 20.65 23.06,(0.57.32),4-3/4
20130623,07,9,卡通飛飛,5,王志偉,116,2,65,苗,1182,47.0,94.0,99.0,11.0,20.0,23.0,9 13,9,13.53 21.25 22.73,(0.57.51),6
20130623,07,6,碧科,3,杜利萊,125,7,72,鄭,1106,8.4,5.7,9.4,240.0,201.0,2.3,11 11,10,13.65 20.61 23.37,(0.57.63),6-3/4
20130623,07,12,羅馬神駒,3,蔡明紹,114,12,63,東,1173,21.0,32.0,53.0,42.0,44.0,10.0,2 5,11,13.17 20.65 23.91,(0.57.73),7-1/2
20130623,07,10,福建精神,4,霍勵賢,118,9,65,文,1055,19.0,43.0,77.0,29.0,41.0,11.0,14 14,12,14.17 20.89 22.92,(0.57.98),9
20130623,07,11,一定贏,3,黎海榮,115,11,64,姚,1177,2.6,2.6,2.7,820.0,320.0,1.4,4 7,13,13.17 20.85 24.17,(0.58.19),10-1/4
20130623,07,3,步步威,3,貝湯美,131,14,83,摩,1135,18.0,31.0,47.0,48.0,52.0,8.8,8 8,14,13.25 20.81 24.66,(0.58.72),13-1/2
