Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20161217,10,2,高利多,6,楊明綸,131,14,80,容,1135,30.0,27.0,27.0,114.0,117.0,6.0,14 12 11,1,25.69 22.29 23.62 22.84,(1.34.44),頭馬
20161217,10,7,傾心星,4,杜利萊,121,6,68,方,1315,19.0,22.0,22.0,141.0,173.0,4.0,8 5 4,2,24.89 22.49 23.78 23.35,(1.34.51),頸
20161217,10,14,首飾大帝,4,莫雷拉,116,1,61,蔡,1127,2.9,2.1,2.1,1465.0,547.0,1.3,4 3 2,3,24.69 22.45 23.82 23.73,(1.34.69),1-1/2
20161217,10,10,鎏金驃,3,巴度,117,3,64,賀,1108,17.0,21.0,21.0,150.0,155.0,4.5,12 9 7,4,25.17 22.53 23.74 23.33,(1.34.77),2
20161217,10,4,翱翔萬里,4,韋紀力,125,5,72,葉,1209,46.0,66.0,66.0,48.0,52.0,13.0,11 11 13,5,25.17 22.77 23.74 23.26,(1.34.94),3
20161217,10,12,雷公鑿,4,黎海榮,115,2,62,徐,1173,38.0,74.0,74.0,42.0,57.0,12.0,7 8 12,6,24.89 22.81 23.9 23.38,(1.34.98),3-1/4
20161217,10,9,紅海灣,6,田泰安,119,11,66,文,1042,29.0,34.0,34.0,92.0,106.0,6.6,13 14 14,7,25.49 22.69 23.62 23.31,(1.35.11),4-1/4
20161217,10,5,永勝神駒,4,韋達,124,7,71,高,1151,9.3,8.5,8.5,371.0,276.0,2.5,5 6 8,8,24.69 22.81 23.94 23.71,(1.35.15),4-1/2
20161217,10,1,怪獸家長,4,梁家俊,131,8,80,何,1111,2.7,4.0,4.0,799.0,444.0,1.6,10 13 10,9,25.17 22.89 23.5 23.65,(1.35.21),4-3/4
20161217,10,6,友誼之星,4,郭能,123,4,70,蘇,1129,34.0,15.0,15.0,210.0,201.0,3.5,9 10 9,10,24.97 22.85 23.62 23.95,(1.35.39),6
20161217,10,11,愛美麗,4,蔣嘉琦,110,13,62,東,1064,26.0,17.0,17.0,182.0,190.0,3.7,1 1 1,11,24.49 22.37 23.9 24.69,(1.35.45),6-1/4
20161217,10,13,好運有利,5,蔡明紹,114,9,61,沈,1149,86.0,99.0,223.0,14.0,22.0,31.0,3 4 5,12,24.57 22.69 23.94 24.78,(1.35.98),9-1/2
20161217,10,8,金剛仔,5,莫艾誠,119,10,66,鄭,1079,20.0,28.0,28.0,111.0,118.0,5.9,2 2 3,13,24.53 22.49 23.94 25.32,(1.36.28),11-1/2
20161217,10,3,新力威,3,祈普敦,133,12,80,摩,1068,23.0,28.0,28.0,112.0,94.0,7.4,6 7 6,14,24.85 22.73 23.78 27.69,(1.39.05),28-3/4
