Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20160313,05,13,八心之煌,5,田泰安,117,3,44,摩,1058,4.6,7.6,8.2,249.0,213.0,2.7,9 9 8,1,24.81 22.73 24.21 23.31,(1.35.06),頭馬
20160313,05,11,可愛寶,4,史卓豐,125,7,52,葉,1135,30.0,17.0,20.0,101.0,107.0,5.5,11 12 12,2,25.01 22.85 24.17 23.24,(1.35.27),1-1/4
20160313,05,7,華麗傳奇,4,羅理雅,128,1,55,沈,1083,5.9,5.5,4.9,413.0,322.0,1.8,3 3 2,3,24.25 22.73 24.41 24.03,(1.35.42),2-1/4
20160313,05,2,奮鬥雄心,4,莫雷拉,133,12,60,姚,1148,4.7,3.0,3.3,613.0,368.0,1.6,8 8 9,4,24.73 22.69 24.45 23.68,(1.35.55),3
20160313,05,5,運財之星,5,蔣嘉琦,120,4,57,呂,1085,6.8,5.6,4.1,491.0,412.0,1.4,2 1 1,5,24.21 22.53 24.49 24.35,(1.35.58),3-1/4
20160313,05,12,財歡笑,5,黃皓楠,111,5,45,徐,1239,26.0,23.0,24.0,84.0,106.0,5.6,6 7 7,6,24.53 22.85 24.37 23.98,(1.35.73),4-1/4
20160313,05,4,開心旅程,5,郭能,132,2,59,胡,1040,8.8,9.4,10.0,195.0,215.0,2.7,5 4 4,7,24.37 22.73 24.45 24.35,(1.35.9),5-1/4
20160313,05,3,夠酷,4,雷景勳,125,9,52,文,1120,16.0,66.0,90.0,22.0,29.0,19.0,7 6 5,8,24.61 22.69 24.33 24.27,(1.35.9),5-1/4
20160313,05,8,但求上舖,6,蔡明紹,126,10,53,東,1162,8.6,12.0,12.0,158.0,164.0,3.6,13 13 13,9,25.29 22.61 24.21 23.97,(1.36.08),6-1/4
20160313,05,10,津津樂道,6,柏寶,126,11,53,賀,1091,30.0,30.0,30.0,67.0,91.0,6.5,12 11 10,10,25.09 22.61 24.29 24.19,(1.36.18),7
20160313,05,6,勝利之星,8,楊明綸,128,8,57,李,1125,56.0,83.0,107.0,18.0,26.0,22.0,10 10 11,11,24.85 22.77 24.37 24.35,(1.36.34),8
20160313,05,1,事勝意,4,黎海榮,133,13,60,孫,1052,60.0,99.0,146.0,13.0,21.0,27.0,14 14 14,12,25.37 22.57 24.37 24.11,(1.36.42),8-1/2
20160313,05,14,至尊駿爵,7,湯智傑,115,14,44,賢,1166,55.0,88.0,108.0,18.0,33.0,17.0,1 2 3,13,24.21 22.53 24.69 25.25,(1.36.68),10-1/4
20160313,05,9,哈哈其妙,5,鄭雨滇,126,6,53,容,1126,64.0,52.0,69.0,29.0,41.0,14.0,4 5 6,14,24.29 22.85 24.61 26.09,(1.37.84),17-1/2
