Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20160424,07,8,南京之友,3,史卓豐,123,13,67,容,1164,3.6,4.9,4.9,604.0,370.0,1.9,12 12 8,1,14.2 22.67 23.4 23.52,(1.23.79),頭馬
20160424,07,3,人民武士,3,貝湯美,130,11,74,摩,1168,3.4,3.9,4.3,678.0,381.0,1.8,4 2 2,2,13.68 22.35 23.8 24.05,(1.23.88),1/2
20160424,07,5,旺財生暉,4,莫雅,130,4,74,葉,1107,5.0,4.0,4.8,613.0,391.0,1.8,11 9 10,3,14.08 22.55 23.84 23.45,(1.23.92),3/4
20160424,07,11,僥倖,4,田泰安,119,14,63,告,1115,10.0,10.0,9.2,318.0,243.0,2.9,14 14 11,4,14.4 22.67 23.52 23.36,(1.23.95),1
20160424,07,14,珍珠旺,5,蔡明紹,117,1,61,苗,1034,39.0,33.0,44.0,65.0,85.0,8.3,6 4 5,5,13.8 22.31 24 24,(1.24.11),2
20160424,07,4,總統至上,5,羅理雅,130,12,74,沈,1155,23.0,12.0,13.0,226.0,194.0,3.6,7 8 7,6,13.84 22.63 23.72 24.08,(1.24.27),3
20160424,07,6,麯院風荷,5,梁家俊,126,7,72,賢,1075,14.0,16.0,22.0,133.0,146.0,4.8,3 5 4,7,13.64 22.67 23.76 24.31,(1.24.38),3-3/4
20160424,07,10,精算追擊,4,莫雷拉,120,8,64,蔡,1126,11.0,9.7,5.1,576.0,423.0,1.6,2 3 1,8,13.52 22.55 23.76 24.69,(1.24.52),4-1/2
20160424,07,13,勇晉神駒,4,何澤堯,115,3,61,時,1014,99.0,99.0,367.0,8.0,14.0,48.0,13 10 9,9,14.28 22.39 23.72 24.29,(1.24.68),5-1/2
20160424,07,7,威震天,4,郭能,124,2,68,姚,1108,61.0,30.0,42.0,69.0,62.0,11.0,9 7 6,10,14.04 22.35 23.8 25.12,(1.25.31),9-1/2
20160424,07,1,金剛仔,5,吳嘉晉,128,6,77,鄭,1055,39.0,27.0,38.0,77.0,79.0,8.9,8 13 13,11,14.04 22.99 23.92 24.53,(1.25.48),10-1/2
20160424,07,9,美麗之友,4,潘頓,121,9,65,東,1140,19.0,21.0,15.0,189.0,159.0,4.4,1 1 3,12,13.48 22.39 23.96 25.95,(1.25.78),12-1/2
20160424,07,12,榮達之寶,5,黎海榮,118,5,62,何,1010,99.0,99.0,492.0,5.0,11.0,63.0,10 11 14,13,14.04 22.75 24.16 26.11,(1.27.06),20-1/2
20160424,07,2,喜之星,4,湯智傑,128,10,74,吳,1034,89.0,99.0,412.0,7.0,10.0,70.0,5 6 12,14,13.76 22.59 24.28 26.69,(1.27.32),22
