Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20121209,01,4,太陽好好,5,柏寶,129,4,76,賀,1123,8.9,6.7,4.5,275.0,233.0,1.2,5 4,1,24.14 22.37 22.69,(1.09.2),頭馬
20121209,01,1,小母牛,4,潘頓,133,6,80,沈,1233,1.2,1.2,1.3,917.0,286.0,1.0,1 1,2,23.62 22.69 23.17,(1.09.48),1-3/4
20121209,01,5,喜蓮芳芬,4,蔡明紹,125,12,74,東,1202,28.0,39.0,32.0,38.0,55.0,5.2,14 10,3,24.74 22.29 22.53,(1.09.56),2-1/4
20121209,01,9,至尊飛星,4,李寶利,121,1,68,苗,1034,29.0,30.0,25.0,48.0,70.0,4.0,4 5,4,23.82 22.69 23.2,(1.09.71),3-1/4
20121209,01,7,名馬,4,安國倫,123,3,70,蔡,1234,36.0,39.0,29.0,42.0,60.0,4.7,3 3,5,23.74 22.73 23.49,(1.09.96),4-3/4
20121209,01,8,勁力,5,郭立基,123,5,70,高,1095,43.0,55.0,73.0,17.0,35.0,8.1,10 7,6,24.42 22.41 23.33,(1.10.16),6
20121209,01,11,轟炸機,3,蘇狄雄,113,10,63,呂,1160,70.0,98.0,99.0,9.0,20.0,14.0,12 11,7,24.62 22.41 23.23,(1.10.26),6-1/2
20121209,01,10,得掂,4,杜利萊,120,2,67,姚,1220,26.0,30.0,37.0,33.0,50.0,5.6,7 6,8,24.18 22.61 23.54,(1.10.33),7
20121209,01,3,享耆成,6,楊明綸,127,9,76,李,1141,46.0,68.0,78.0,15.0,19.0,14.0,11 12,9,24.5 22.57 23.31,(1.10.38),7-1/4
20121209,01,13,電子福星,4,何澤堯,112,13,60,文,1075,68.0,79.0,40.0,31.0,41.0,6.9,13 14,10,24.62 22.65 23.24,(1.10.51),8-1/4
20121209,01,6,爪皇盛水,6,馬偉昌,125,14,72,時,1214,31.0,27.0,34.0,35.0,74.0,3.8,2 2,11,23.7 22.61 24.21,(1.10.52),8-1/4
20121209,01,2,活力至寶,6,呂卓賢,121,8,78,摩,1129,35.0,31.0,35.0,35.0,59.0,4.8,6 8,12,24.14 22.77 23.77,(1.10.68),9-1/4
20121209,01,12,連利福星,8,王志偉,113,11,62,葉,1073,42.0,76.0,99.0,11.0,23.0,12.0,9 13,13,24.42 22.69 23.68,(1.10.79),10
20121209,01,14,清新空氣,6,吳嘉晉,106,7,60,徐,1110,89.0,99.0,99.0,6.0,10.0,26.0,8 9,14,24.34 22.65 24.06,(1.11.05),11-1/2
