Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20090422,02,12,亞洲橙王,5,韋達,118,10,44,時,1084,3.4,4.7,3.2,319.0,187.0,1.5,9  8,1,24.88 23.69 22.6,(1.11.2),頭馬
20090422,02,2,鋼意,5,潘頓,130,9,56,鄭,1137,5.6,5.3,5.9,174.0,143.0,1.9,2  2,2,24.16 23.85 23.43,(1.11.4),1-3/4
20090422,02,6,金大人,6,黎海榮,123,12,51,呂,1092,11.0,11.0,13.0,78.0,97.0,2.8,11  10,3,25.08 23.69 22.68,(1.11.4),1-3/4
20090422,02,1,威振神駒,6,梁家俊,122,7,58,葉,1103,5.4,4.2,4.4,233.0,163.0,1.7,4  4,4,24.44 23.81 23.34,(1.11.6),2-3/4
20090422,02,3,富有心得,10,勞愛德,129,6,55,徐,1193,12.0,11.0,14.0,71.0,71.0,3.9,7  5,5,24.8 23.57 23.3,(1.11.7),3-1/4
20090422,02,10,泰寶馬,7,徐君禮,118,3,47,伍,1056,21.0,13.0,13.0,76.0,67.0,4.1,6  7,6,24.68 23.77 23.23,(1.11.7),3-1/4
20090422,02,4,八哥福星,4,都爾,126,11,52,華,1035,50.0,59.0,94.0,10.0,12.0,22.0,12  12,7,25.28 23.81 22.79,(1.11.9),4-1/2
20090422,02,9,永勝馬,3,杜利萊,123,4,49,沈,1124,17.0,11.0,9.4,109.0,92.0,3.0,8  9,8,24.84 23.81 23.34,(1.12.0),5-1/4
20090422,02,8,又靚又叻,3,柏寶,123,5,49,文,1058,28.0,51.0,74.0,13.0,18.0,15.0,10  11,9,25.04 23.81 23.15,(1.12.0),5-1/4
20090422,02,11,搏得過,4,湯智傑,118,8,47,吳,1039,62.0,42.0,61.0,16.0,37.0,7.3,1  1,10,24.12 23.81 24.13,(1.12.1),5-1/2
20090422,02,7,駿傑泓駒,3,馬偉昌,124,2,50,告,1183,7.5,7.4,9.9,103.0,85.0,3.2,5  6,11,24.6 23.81 23.7,(1.12.1),5-3/4
20090422,02,5,放縱,4,普萊西,126,1,52,蘇,1008,13.0,24.0,25.0,40.0,33.0,8.3,3 3,12,24.36 23.85 24.13,(1.12.3),7-1/4
