Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20090405,01,4,相見歡,3,黎海榮,123,7,54,姚,1147,6.4,4.9,5.3,195.0,165.0,1.6,3 3,1,13.75 21.16 22.46,(57.4),頭馬
20090405,01,2,天生我財,4,梁家俊,117,6,56,東,1310,6.6,12.0,15.0,65.0,54.0,4.9,1 1,2,13.55 21.16 22.74,(57.4),1/2
20090405,01,3,雙龍出海,4,柏寶,126,12,55,葉,1048,4.8,3.2,2.9,351.0,206.0,1.3,2 2,3,13.71 21.08 22.72,(57.5),3/4
20090405,01,6,沙貝利,3,韋達,123,13,52,蔡,1104,5.2,3.7,3.3,310.0,192.0,1.4,4 5,4,13.75 21.24 22.71,(57.7),2
20090405,01,10,領航人,3,勞愛德,121,8,50,苗,1144,30.0,44.0,57.0,18.0,23.0,11.0,7 6,5,13.95 21.16 23.22,(58.3),6
20090405,01,8,綠茵勁贏,3,賴維銘,121,3,52,徐,1043,17.0,15.0,19.0,53.0,49.0,5.4,6 9,6,13.87 21.4 23.15,(58.4),6-1/2
20090405,01,7,太陽昇,3,魯柏軒,116,2,52,鄭,935,39.0,71.0,99.0,9.0,12.0,21.0,10 12,7,13.99 21.48 22.97,(58.4),6-3/4
20090405,01,12,精靈拍檔,4,楊啟棠,118,9,50,文,1079,99.0,99.0,99.0,8.0,10.0,25.0,13 13,8,14.11 21.72 22.67,(58.5),7
20090405,01,5,盈驥,4,杜利萊,124,10,53,華,1118,18.0,16.0,13.0,77.0,83.0,3.2,12 4,9,14.07 20.88 23.61,(58.6),7-1/2
20090405,01,14,好歌,4,鄭雨滇,116,1,47,沈,1185,10.0,11.0,12.0,84.0,87.0,3.0,11 10,10,14.03 21.24 23.36,(58.6),8
20090405,01,11,搏得過,4,梁明偉,118,11,50,吳,1050,60.0,99.0,99.0,5.0,7.0,33.0,9 7,11,13.95 21.2 23.86,(59.0),10-1/4
20090405,01,1,長春樹,4,潘頓,128,5,57,呂,1098,37.0,24.0,23.0,44.0,51.0,5.2,8 8,12,13.95 21.28 23.98,(59.2),11-1/2
20090405,01,9,濟濟雄心,4,普萊西,122,4,51,李,1005,29.0,21.0,31.0,33.0,31.0,8.5,5 11,13,13.83 21.6 24.44,(59.9),15-3/4
20090405,01,13,雙辣,4,韋健仕,121,5,50,賀,1041,7.0,8.9,0.0,10.0,7.0,0.0,0 0,-,0,(-), 
