Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20090621,04,9,招財名駒,4,潘頓,121,5,48,鄭,1105,10.0,6.8,7.8,135.0,111.0,2.7,3   2   2   2,1,13.75 22.65 24.59 24.18 24.2,(1.49.4),頭馬
20090621,04,14,稻庭烏冬,3,蔡明紹,109,8,43,東,1076,5.2,6.4,4.4,241.0,159.0,1.9,9   7   6   7,2,14.23 22.73 24.51 24.46 23.7,(1.49.6),1-3/4
20090621,04,7,再來旺財,5,楊啟棠,119,14,49,薛,1106,10.0,15.0,12.0,83.0,78.0,3.9,1   1   1   1,3,13.55 22.61 24.67 24.22 24.59,(1.49.6),1-3/4
20090621,04,5,燈胆寶,5,賴維銘,122,7,51,吳,1061,17.0,11.0,15.0,70.0,69.0,4.4,2   3   4   4,4,13.67 22.97 24.67 24.22 24.29,(1.49.8),2-3/4
20090621,04,3,勝利鑽石,6,柏威廉,131,4,58,沈,1029,24.0,33.0,39.0,26.0,34.0,9.0,11   13   12   12,5,14.31 23.25 24.31 24.46 23.57,(1.49.9),3-1/4
20090621,04,13,恒運財星,5,馬偉昌,117,12,44,葉,1136,8.3,9.6,6.6,159.0,153.0,2.0,6   5   3   5,6,13.95 22.73 24.51 24.58 24.16,(1.49.9),3-1/2
20090621,04,2,威武雄星,3,湯智傑,129,13,59,方,1156,10.0,9.0,10.0,101.0,92.0,3.3,14   10   11   8,7,14.75 22.53 24.51 24.22 23.93,(1.49.9),3-1/2
20090621,04,11,福建王子,7,勞愛德,119,2,46,苗,1110,10.0,11.0,13.0,78.0,67.0,4.5,10   11   9   9,8,14.23 23.17 24.27 24.46 23.83,(1.50.0),3-3/4
20090621,04,10,成功皇,8,普萊西,121,10,48,呂,1082,19.0,22.0,19.0,53.0,57.0,5.4,7   9   10   10,9,14.03 23.09 24.67 24.54 23.86,(1.50.2),5
20090621,04,12,八達嶺,4,王志偉,115,6,45,蔡,1022,12.0,9.0,10.0,102.0,78.0,3.9,5   4   5   3,10,13.87 22.81 24.63 24.22 24.69,(1.50.2),5-1/4
20090621,04,1,金碧滿湖,9,梁家俊,126,9,60,蘇,1146,14.0,21.0,22.0,47.0,54.0,5.6,12   12   14   13,11,14.47 23.09 24.47 24.38 23.88,(1.50.3),5-3/4
20090621,04,8,馬必醒,4,鄭雨滇,120,1,49,徐,1078,30.0,43.0,48.0,21.0,27.0,11.0,8   8   8   6,12,14.23 22.77 24.63 24.18 24.59,(1.50.4),6-1/2
20090621,04,6,得咗,3,都爾,122,11,49,胡,1069,55.0,99.0,99.0,6.0,8.0,36.0,4   6   7   11,13,13.83 23.05 24.71 24.74 26.82,(1.53.2),多位
20090621,04,4,友誼奧運,4,韋健仕,127,3,54,文,1145,6.0,5.1,6.7,159.0,128.0,2.4,13   14   13   14,-,14.59 23.29 24.03 25.02 0,(-),拉停
