Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20160124,01,13,彩利,7,蘇兆輝,115,12,21,吳,1063,12.0,12.0,14.0,85.0,94.0,3.7,7 10 10 5,1,14.34 24.18 24.72 24.82 24.68,(1.52.74),頭馬
20160124,01,3,保證滿意,5,田泰安,131,4,37,鄭,1110,8.2,7.1,4.2,294.0,214.0,1.6,4 5 5 3,2,14.22 23.9 24.92 24.86 25.24,(1.53.14),2-1/2
20160124,01,7,友歡笑,5,鄭雨滇,127,9,33,胡,946,14.0,12.0,16.0,77.0,84.0,4.2,9 4 4 4,3,14.5 23.54 24.92 24.94 25.5,(1.53.4),4-1/4
20160124,01,4,自動導航,6,潘頓,130,6,36,方,1112,9.7,7.2,6.2,199.0,121.0,2.9,14 14 14 12,4,14.98 23.98 24.92 25.22 24.36,(1.53.46),4-1/2
20160124,01,8,帶運伯樂,6,莫雷拉,125,14,31,呂,1131,4.2,3.7,5.0,249.0,166.0,2.1,8 11 11 7,5,14.5 24.06 24.8 25.06 25.3,(1.53.72),6
20160124,01,2,跑贏大市,7,巫斯義,131,1,37,姚,1191,24.0,28.0,33.0,37.0,37.0,9.3,3 1 1 1,6,14.18 23.54 24.96 24.98 26.09,(1.53.75),6-1/4
20160124,01,11,福盃滿賞,6,史卓豐,122,8,28,高,1189,8.8,7.8,10.0,117.0,104.0,3.4,1 2 2 2,7,14.1 23.82 24.88 24.98 26,(1.53.78),6-1/2
20160124,01,9,金威勝,8,柏寶,124,13,30,賀,1022,29.0,38.0,48.0,25.0,31.0,11.0,13 13 13 9,8,14.7 24.1 24.76 25.18 25.2,(1.53.94),7-1/2
20160124,01,14,勝利精彩,4,黎海榮,113,11,18,沈,1047,16.0,23.0,29.0,41.0,56.0,6.3,10 9 9 8,9,14.5 23.86 24.84 25.26 25.59,(1.54.05),8-1/4
20160124,01,12,晨采,8,霍勵賢,122,3,28,孫,1168,14.0,24.0,24.0,50.0,53.0,6.6,11 12 12 10,10,14.62 24.02 24.88 25.38 26.51,(1.55.41),16-3/4
20160124,01,5,永常勝,6,羅理雅,129,2,35,李,1007,24.0,31.0,41.0,29.0,36.0,9.6,12 8 8 6,11,14.62 23.74 24.8 25.1 27.34,(1.55.6),17-3/4
20160124,01,10,上浦勇將,6,韋達,122,5,28,徐,1223,9.4,11.0,6.5,192.0,168.0,2.1,6 7 7 14,12,14.26 24.02 24.88 25.98 26.57,(1.55.71),18-1/2
20160124,01,1,安打,6,莫雅,133,7,39,容,1123,11.0,14.0,20.0,59.0,65.0,5.4,5 6 6 13,13,14.26 23.94 24.84 26.06 29.32,(1.58.42),35-1/2
20160124,01,6,大寶庫,7,郭能,128,10,34,葉,1164,21.0,24.0,25.0,49.0,53.0,6.6,2 3 3 11,14,14.14 23.9 24.84 26.06 31.77,(2.00.71),49-3/4
