Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20161016,04,1,真好漢,6,柏寶,129,1,60,賢,1180,8.0,7.0,4.4,477.0,304.0,1.6,2 1,1,23.65 21.79 23.27,(1.08.71),頭馬
20161016,04,5,情意相投,4,莫雷拉,122,10,53,徐,1049,2.9,3.0,4.5,459.0,280.0,1.8,4 4,2,23.77 22.31 23.31,(1.09.39),4-1/4
20161016,04,4,執子之手,6,蔣嘉琦,116,9,54,呂,1208,4.2,4.6,6.4,323.0,269.0,1.8,12 12,3,24.69 22.07 22.8,(1.09.56),5-1/2
20161016,04,7,旅英駿爵,5,黃皓楠,114,12,52,文,1139,40.0,32.0,13.0,160.0,118.0,4.2,3 2,4,23.65 21.99 24.04,(1.09.68),6
20161016,04,11,頌友,7,祈普敦,119,5,50,時,1236,19.0,18.0,20.0,103.0,86.0,5.8,8 5,5,24.13 22.11 23.54,(1.09.78),6-3/4
20161016,04,2,威風霸皇,5,田泰安,128,4,59,蔡,1111,7.3,7.4,10.0,202.0,162.0,3.1,7 6,6,24.05 22.27 23.5,(1.09.82),7
20161016,04,12,綠色贏,6,何澤堯,116,8,49,方,1071,11.0,10.0,4.8,430.0,233.0,2.1,6 9,7,24.01 22.51 23.41,(1.09.93),7-3/4
20161016,04,9,喜之星,5,黎海榮,120,6,51,吳,1034,17.0,20.0,27.0,75.0,89.0,5.6,9 8,8,24.21 22.31 23.48,(1.10.00),8
20161016,04,8,勁伶利,4,蔡明紹,121,3,52,東,1049,17.0,18.0,21.0,98.0,86.0,5.8,1 3,9,23.65 22.27 24.09,(1.10.01),8-1/4
20161016,04,3,威震天,4,潘頓,127,7,58,姚,1108,24.0,23.0,19.0,107.0,86.0,5.8,10 10,10,24.29 22.23 23.54,(1.10.06),8-1/2
20161016,04,10,勁風,4,楊明綸,118,11,51,蘇,1155,44.0,39.0,43.0,48.0,54.0,9.2,11 11,11,24.53 22.19 23.71,(1.10.43),10-3/4
20161016,04,6,星心英雄,5,梁家俊,119,2,52,何,1165,46.0,36.0,41.0,50.0,61.0,8.1,5 7,12,23.85 22.51 25.04,(1.11.4),16-3/4
20161016,03,10,友瑩養,6,潘頓,124,7,50,蘇,1121,12.0,13.0,9.9,228.0,215.0,2.7,6 8 7,13,14.05 22.49 23.31 23.97,(1.23.82),9-3/4
20161016,03,3,大笑大少,7,柏寶,133,4,59,文,1128,9.1,7.8,11.0,204.0,208.0,2.8,9 10 9,14,14.25 22.49 23.15 24,(1.23.89),10-1/4
