Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20150627,04,11,大把籌碼,4,黎海榮,115,3,41,苗,1109,8.4,9.4,6.7,251.0,301.0,1.7,1 1,1,23.7 22.62 23.34,(1.09.66),頭馬
20150627,04,3,榮光大道,4,巫斯義,132,4,58,葉,1055,6.6,4.9,4.7,359.0,311.0,1.7,10 10,2,24.46 22.5 22.72,(1.09.68),短頭
20150627,04,9,現代財星,4,莫雷拉,119,12,45,蔡,1001,3.4,3.3,3.2,528.0,305.0,1.7,6 5,3,24.06 22.58 23.05,(1.09.69),頸
20150627,04,5,正白旗,8,吳嘉晉,120,6,51,姚,1081,20.0,22.0,25.0,66.0,76.0,6.9,7 9,4,24.22 22.66 22.92,(1.09.8),3/4
20150627,04,4,家品大王,4,韋達,132,8,58,賀,1137,6.6,6.8,8.1,209.0,221.0,2.4,3 3,5,23.9 22.66 23.26,(1.09.82),1
20150627,04,7,踏雪名駒,5,郭能,121,7,47,高,1077,28.0,54.0,53.0,31.0,45.0,11.0,8 8,6,24.26 22.62 23,(1.09.88),1-1/2
20150627,04,10,高山威龍,6,蔡明紹,117,9,43,胡,1077,44.0,53.0,55.0,30.0,44.0,12.0,2 2,7,23.74 22.62 23.54,(1.09.9),1-1/2
20150627,04,1,綠色贏,4,柏寶,133,1,59,徐,1061,12.0,9.7,9.3,181.0,167.0,3.1,9 7,8,24.26 22.58 23.18,(1.10.02),2-1/4
20150627,04,8,講心長勝,5,薛寶力,120,5,45,李,1047,29.0,19.0,18.0,91.0,103.0,5.1,11 11,9,24.54 22.54 23.27,(1.10.35),4-1/4
20150627,04,2,麟轉乾坤,5,黃皓楠,123,10,59,孫,1076,8.0,8.6,10.0,162.0,198.0,2.6,4 6,10,23.94 22.74 23.7,(1.10.38),4-1/2
20150627,04,12,準依時,7,賴維銘,114,11,40,吳,1140,26.0,41.0,55.0,30.0,32.0,16.0,12 12,11,24.9 22.58 23.83,(1.11.31),10-1/4
20150627,04,6,神童,7,杜利萊,122,2,48,鄭,1237,8.7,12.0,15.0,109.0,117.0,4.5,5 4,12,23.98 22.62 26.94,(1.13.54),24-1/4
