Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20160925,06,5,喜悅繽紛,4,莫雷拉,127,7,54,蔡,1224,3.4,2.8,3.1,891.0,410.0,1.6,4 4 2,1,13.51 21.77 23.36 23.64,(1.22.28),頭馬
20160925,06,4,好叻仔,4,杜利萊,130,14,57,鄭,1169,13.0,13.0,12.0,233.0,207.0,3.1,13 13 14,2,14.07 22.05 23.36 22.83,(1.22.31),頭
20160925,06,1,喜得福,5,潘頓,133,6,60,賢,1080,5.4,4.9,2.9,943.0,499.0,1.3,5 3 3,3,13.55 21.73 23.4 23.68,(1.22.36),1/2
20160925,06,2,財寶家駒,4,羅理雅,132,10,59,徐,1092,9.1,7.6,8.0,350.0,317.0,2.1,14 14 12,4,14.27 21.85 23.2 23.05,(1.22.37),1/2
20160925,06,13,綽綽有餘,4,蔡明紹,117,4,44,方,1134,31.0,42.0,50.0,56.0,66.0,9.8,6 5 5,5,13.63 21.81 23.44 23.86,(1.22.74),3
20160925,06,10,駿馬翹楚,4,祈普敦,121,13,48,摩,1034,9.7,10.0,12.0,230.0,212.0,3.1,9 12 11,6,13.79 22.09 23.4 23.5,(1.22.78),3
20160925,06,3,威震天,4,郭能,132,8,59,姚,1134,63.0,94.0,167.0,16.0,15.0,41.0,10 8 10,7,13.83 21.81 23.6 23.81,(1.23.05),4-3/4
20160925,06,14,喜盈豐,5,何澤堯,114,3,41,呂,1091,7.5,9.8,10.0,258.0,241.0,2.7,7 6 6,8,13.75 21.69 23.56 24.29,(1.23.29),6-1/4
20160925,06,8,越駿寶,6,蘇狄雄,122,2,51,李,1031,39.0,40.0,57.0,48.0,68.0,9.6,11 9 8,9,13.87 21.81 23.52 24.24,(1.23.44),7-1/4
20160925,06,11,宸龍,4,韋達,118,12,45,葉,1157,6.0,7.5,12.0,230.0,187.0,3.5,2 7 7,10,13.43 22.05 23.6 24.48,(1.23.56),8
20160925,06,7,天胆,3,吳嘉晉,119,5,51,何,1083,91.0,99.0,293.0,9.0,11.0,56.0,12 10 9,11,13.91 21.81 23.48 24.57,(1.23.77),9-1/4
20160925,06,6,極品,4,寶遜,125,1,52,容,1120,63.0,99.0,172.0,16.0,22.0,29.0,3 2 1,12,13.47 21.61 23.44 25.34,(1.23.86),9-3/4
20160925,06,9,快樂火龍,4,梁家俊,119,11,48,告,1039,40.0,58.0,71.0,39.0,48.0,13.0,8 11 13,13,13.75 22.05 23.64 25.07,(1.24.51),14
20160925,06,12,活力飛龍,4,田泰安,118,9,45,賀,1110,35.0,32.0,37.0,75.0,83.0,7.8,1 1 4,14,13.43 21.61 23.64 26.74,(1.25.42),19-3/4
