Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20100714,02,4,創新高,4,鄭雨滇,123,2,52,徐,1210,4.8,3.3,3.1,510.0,269.0,1.4,6 7 7,1,28.23 24.13 24.55 23.15,(1.40.06),頭馬
20100714,02,3,無敵福星,5,梁家俊,123,8,52,蘇,1000,34.0,49.0,54.0,29.0,30.0,12.0,11 10 9,2,28.91 23.77 24.59 22.87,(1.40.14),1/2
20100714,02,1,及時雨,5,柏寶,132,3,59,吳,1073,7.8,4.5,4.5,354.0,224.0,1.7,5 4 4,3,28.07 23.97 24.51 23.66,(1.40.21),3/4
20100714,02,6,奔騰飛駒,4,馬偉昌,122,6,49,時,1184,8.8,12.0,13.0,121.0,108.0,3.6,7 6 6,4,28.27 23.97 24.59 23.46,(1.40.29),1-1/2
20100714,02,7,高歡,4,白德民,121,11,48,摩,980,9.0,9.0,7.6,209.0,184.0,2.1,12 12 11,5,29.11 23.97 24.43 22.89,(1.40.4),2-1/4
20100714,02,11,雄獅寶貝,5,潘頓,118,7,43,沈,1037,8.7,10.0,9.5,168.0,147.0,2.6,3 2 2,6,27.83 23.97 24.55 24.06,(1.40.41),2-1/4
20100714,02,2,希望之星,5,楊明綸,122,1,56,李,1143,20.0,26.0,26.0,60.0,51.0,7.7,4 5 5,7,27.91 24.25 24.51 23.76,(1.40.43),2-1/4
20100714,02,9,金巴利來,4,卓利,117,9,44,呂,1077,7.2,14.0,15.0,102.0,98.0,4.0,9 9 8,8,28.51 24.09 24.63 23.49,(1.40.72),4
20100714,02,8,瀟洒良駒,4,黎海榮,116,4,45,姚,1169,36.0,91.0,84.0,18.0,19.0,20.0,2 3 3,9,27.67 24.25 24.55 24.29,(1.40.76),4-1/4
20100714,02,5,超力好,8,蘇狄雄,117,5,51,何,1015,16.0,6.7,7.7,207.0,161.0,2.4,1 1 1,10,27.59 24.09 24.59 25.18,(1.41.45),8-3/4
20100714,02,12,綠駿群英,4,王志偉,111,12,41,告,1096,27.0,69.0,74.0,21.0,36.0,10.0,10 11 12,11,28.79 24.09 24.83 24.02,(1.41.73),10-1/2
20100714,02,10,友情友義,4,薛順強,115,10,44,葉,1078,5.2,10.0,12.0,131.0,95.0,4.1,8 8 10,12,28.47 24.09 24.87 24.33,(1.41.76),10-3/4
