Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20170104,03,5,勝一籌,4,潘頓,132,5,59,摩,1162,2.8,2.4,1.9,1409.0,651.0,1.0,2 2,1,23.8 23.36 23.38,(1.10.54),頭馬
20170104,03,2,確威龍,7,梁家俊,130,4,59,告,1054,9.4,10.0,15.0,175.0,196.0,3.5,8 8,2,24.32 23.24 23.36,(1.10.92),2-1/4
20170104,03,12,路路發,8,巴度,117,1,44,高,991,7.0,11.0,11.0,226.0,257.0,2.7,5 4,3,24 23.32 23.74,(1.11.06),3
20170104,03,9,金磚五國,7,何澤堯,117,7,46,徐,1122,12.0,14.0,19.0,136.0,166.0,4.1,11 10,4,24.72 23.08 23.31,(1.11.11),3-1/2
20170104,03,7,常拼常勝,4,蘇兆輝,126,6,53,苗,1071,5.4,6.6,9.6,275.0,241.0,2.8,9 9,5,24.4 23.36 23.4,(1.11.16),3-3/4
20170104,03,1,祥勝駿駒,5,杜利萊,133,2,60,何,1145,12.0,10.0,9.6,274.0,253.0,2.7,1 1,6,23.76 23.32 24.19,(1.11.27),4-1/2
20170104,03,3,金鹿,7,楊明綸,130,11,59,容,1152,23.0,19.0,30.0,86.0,95.0,7.2,12 12,7,24.84 23.2 23.29,(1.11.33),5
20170104,03,10,新添,6,黎海榮,118,10,45,文,1006,28.0,35.0,50.0,52.0,73.0,9.4,7 7,8,24.16 23.4 23.78,(1.11.34),5
20170104,03,8,五星特工,4,柏寶,120,8,47,蔡,1102,21.0,27.0,15.0,172.0,190.0,3.6,3 3,9,23.8 23.44 24.26,(1.11.5),6
20170104,03,6,競駿時代,4,莫艾誠,127,9,54,賢,1034,30.0,37.0,54.0,48.0,57.0,12.0,10 11,10,24.56 23.4 23.57,(1.11.53),6-1/4
20170104,03,11,勝在煌,5,蘇狄雄,115,3,44,葉,1153,37.0,22.0,25.0,103.0,111.0,6.2,6 6,11,24.16 23.36 24.15,(1.11.67),7
20170104,03,4,澤心星,5,莫雷拉,132,12,59,方,973,15.0,8.2,10.0,248.0,227.0,3.0,4 5,12,23.96 23.4 24.5,(1.11.86),8-1/4
20170114,10,4,劍斷浪,4,柏寶,126,7,91,蔡,1151,8.0,4.7,3.8,847.0,490.0,1.4,6 5 4,13,13.71 21.8 23.38 24.22,(1.23.11),9-1/4
20170114,10,14,觀自在,6,楊明綸,114,14,81,容,1089,32.0,55.0,45.0,70.0,86.0,8.2,10 12 13,14,14.03 22.16 23.34 23.6,(1.23.13),9-1/4
