Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20130401,03,5,跑寶貝跑,5,安國倫,123,4,100,葉,1115,6.8,6.6,7.3,189.0,124.0,1.7,2 2,1,13.38 20.57 22.24,(0.56.19),頭馬
20130401,03,6,崇山寶,3,薛寶力,120,5,97,姚,1103,3.0,2.8,2.5,545.0,227.0,1.0,1 1,2,13.22 20.69 22.43,(0.56.34),3/4
20130401,03,3,活力飛駒,7,鄭雨滇,127,6,104,鄭,1193,19.0,10.0,16.0,85.0,69.0,3.0,6 5,3,13.46 20.69 22.44,(0.56.59),2-1/4
20130401,03,4,花月佳期,4,潘頓,124,7,101,摩,1217,2.4,2.1,2.0,679.0,172.0,1.2,5 3,4,13.46 20.65 22.51,(0.56.62),2-1/2
20130401,03,1,夢幻十一,4,巫斯義,133,1,110,東,1066,5.4,10.0,13.0,101.0,98.0,2.1,4 4,5,13.46 20.65 22.95,(0.57.06),5-1/2
20130401,03,2,如願以償,5,杜利萊,130,3,107,鄭,1127,29.0,30.0,31.0,44.0,36.0,5.6,7 6,6,13.58 20.61 23.36,(0.57.55),8-1/2
20130401,03,7,獵豹小子,6,黎海榮,114,2,91,徐,1128,35.0,40.0,53.0,25.0,28.0,7.4,3 7,7,13.42 20.81 23.39,(0.57.62),9
