Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20140105,06,10,馬來之珍,5,李寶利,121,8,48,告,1175,13.0,22.0,10.0,246.0,206.0,3.3,3 5 5 5,1,14.26 23.26 24.66 24.16 22.88,(1.49.22),頭馬
20140105,06,4,威利猛男,5,呂卓賢,124,13,58,東,1051,17.0,27.0,27.0,91.0,93.0,7.3,1 1 1 1,2,14.06 22.98 24.58 24.36 23.4,(1.49.38),1
20140105,06,6,金刀銀鑽,6,杜利萊,128,5,55,文,1056,9.1,13.0,15.0,169.0,169.0,4.0,7 4 4 4,3,14.54 22.9 24.54 24.28 23.4,(1.49.66),2-3/4
20140105,06,14,得意財星,4,梁家俊,114,3,43,何,1064,35.0,50.0,40.0,62.0,70.0,9.7,4 3 3 3,4,14.26 23.02 24.62 24.28 23.57,(1.49.75),3-1/4
20140105,06,12,旅遊尖子,4,韋達,121,6,48,高,1213,5.4,5.4,6.1,413.0,357.0,1.9,6 6 6 6,5,14.5 23.22 24.54 24.2 23.36,(1.49.82),3-3/4
20140105,06,7,勇進,5,田泰安,125,10,52,時,1002,6.8,5.6,3.7,679.0,427.0,1.6,14 14 13 12,6,15.14 23.18 24.62 24 22.97,(1.49.91),4-1/4
20140105,06,11,海洋活力,4,郭能,121,1,48,姚,1032,8.4,8.0,7.6,332.0,258.0,2.6,8 9 9 10,7,14.74 23.18 24.62 24.32 23.06,(1.49.92),4-1/2
20140105,06,9,路路發,5,薛寶力,123,9,50,容,974,20.0,50.0,56.0,45.0,54.0,12.0,2 2 2 2,8,14.18 23.06 24.54 24.32 23.84,(1.49.94),4-1/2
20140105,06,13,豹顯神駒,8,何澤堯,115,2,44,呂,1054,12.0,14.0,10.0,242.0,189.0,3.6,5 7 8 8,9,14.46 23.3 24.7 24.28 23.21,(1.49.95),4-1/2
20140105,06,3,喜欣賞,5,莫雷拉,131,4,58,沈,1152,9.0,7.3,9.1,280.0,271.0,2.5,10 12 14 14,10,14.86 23.26 24.9 24.24 22.74,(1.50.00),5
20140105,06,2,歡欣滿載,7,馬偉昌,132,11,59,胡,1169,8.6,23.0,34.0,74.0,76.0,9.0,12 10 11 11,11,15.06 22.94 24.7 24.2 23.28,(1.50.18),6
20140105,06,1,好球,7,安國倫,133,14,60,薛,1041,14.0,32.0,37.0,68.0,87.0,7.9,13 11 10 9,12,15.1 22.98 24.62 24.16 23.67,(1.50.53),8-1/4
20140105,06,8,美的人生,7,潘頓,123,12,50,賢,1112,19.0,4.1,7.0,364.0,217.0,3.1,9 8 7 7,13,14.78 23.06 24.58 24.28 23.86,(1.50.56),8-1/2
20140105,06,5,時來風送,5,吳嘉晉,124,7,56,葉,1206,66.0,95.0,99.0,20.0,26.0,25.0,11 13 12 13,14,14.94 23.18 24.66 24.32 23.66,(1.50.76),9-1/2
