Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20131211,03,12,龍之欣,6,楊明綸,112,5,40,呂,1007,1.8,1.8,1.6,1146.0,394.0,1.1,10 10 8,1,29.06 24.7 24.78 22.65,(1.41.19),頭馬
20131211,03,2,綠豆爽,5,巫斯義,131,6,57,告,1042,11.0,11.0,11.0,170.0,166.0,2.6,5 6 5,2,28.66 24.62 24.74 23.28,(1.41.3),1/2
20131211,03,9,小林夜雨,4,蔡明紹,123,10,51,沈,998,15.0,15.0,16.0,119.0,137.0,3.1,7 1 1,3,28.78 23.78 24.74 24.13,(1.41.43),1-1/4
20131211,03,8,幸運才子,6,李寶利,125,1,51,苗,1060,17.0,16.0,14.0,131.0,120.0,3.6,4 5 6,4,28.42 24.86 24.78 23.41,(1.41.47),1-3/4
20131211,03,5,歡欣星,7,薛寶力,127,11,53,賀,1071,67.0,99.0,99.0,10.0,15.0,27.0,1 2 2,5,27.94 24.86 24.78 24.01,(1.41.59),2-1/2
20131211,03,10,旅遊尖子,4,韋達,124,8,50,高,1221,7.0,6.7,8.1,235.0,215.0,2.0,2 3 4,6,28.18 24.82 24.82 23.79,(1.41.61),2-3/4
20131211,03,4,幸運新寶,4,郭能,128,2,54,胡,1058,31.0,23.0,30.0,62.0,73.0,5.9,8 8 7,7,28.82 24.66 24.74 23.45,(1.41.67),3
20131211,03,6,贏男,4,潘頓,127,4,53,容,1167,14.0,11.0,13.0,146.0,134.0,3.2,3 4 3,8,28.42 24.62 24.7 24.19,(1.41.93),4-3/4
20131211,03,1,金刀銀鑽,5,柏寶,133,9,59,文,1061,11.0,8.8,11.0,173.0,170.0,2.5,11 11 11,9,29.34 24.7 24.82 23.1,(1.41.96),4-3/4
20131211,03,11,大衛金剛,8,馬偉昌,117,3,42,徐,1099,39.0,44.0,24.0,77.0,90.0,4.8,6 7 9,10,28.7 24.74 25.14 23.41,(1.41.99),5
20131211,03,7,心有靈犀,4,梁家俊,124,7,52,蘇,1092,32.0,39.0,57.0,33.0,41.0,10.0,9 9 10,11,28.94 24.82 25.06 24.71,(1.43.53),14-1/2
20131211,03,3,開心得意,3,賴維銘,129,12,55,吳,1104,53.0,99.0,99.0,13.0,20.0,21.0,12 12 12,12,29.38 24.66 24.9 25.51,(1.44.45),20-1/2
