Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20111207,07,4,帝豪名駒,5,戴圖理,129,8,75,東,1106,4.6,3.3,4.7,403.0,255.0,1.9,9  9  9,1,29.1 25 24.5 23.1,(1.41.7),頭馬
20111207,07,9,雪山神駒,8,蔡明紹,118,10,64,告,1234,14.0,15.0,18.0,102.0,116.0,4.2,11  10  10,2,29.34 24.84 24.5 23.08,(1.41.76),頸
20111207,07,12,進勝福星,5,柏寶,118,7,61,蔡,1132,13.0,13.0,4.6,405.0,249.0,2.0,2  2  2,3,28.34 25.16 24.38 24.14,(1.42.02),2
20111207,07,5,火熱動感,5,莫雅,125,12,71,賀,1220,9.6,8.6,10.0,174.0,180.0,2.7,12  12  12,4,29.54 24.96 24.42 23.2,(1.42.12),2-3/4
20111207,07,8,飛快無敵,4,紀仁安,119,1,65,時,1061,6.9,12.0,13.0,139.0,171.0,2.9,3  3  3,5,28.5 25.16 24.42 24.12,(1.42.2),3-1/4
20111207,07,1,開心動力,6,韋達,133,6,79,方,1119,8.8,13.0,10.0,179.0,176.0,2.8,4  5  4,6,28.58 25.16 24.34 24.13,(1.42.21),3-1/4
20111207,07,2,福喜,7,莫狄,131,5,77,何,1111,19.0,22.0,17.0,106.0,95.0,5.2,7  8  6,7,28.9 25.08 24.34 23.98,(1.42.3),3-3/4
20111207,07,11,永得勝,7,福永祐一,117,4,63,文,1176,37.0,87.0,99.0,16.0,25.0,19.0,1  1  1,8,28.22 25.16 24.5 24.66,(1.42.54),5-1/4
20111207,07,10,多多昇,8,勞倫,118,11,64,苗,1087,28.0,60.0,77.0,24.0,35.0,14.0,10  11  11,9,29.22 25.16 24.5 23.84,(1.42.72),6-1/2
20111207,07,3,漸信良駒,6,薛達祺,129,9,75,葉,1276,12.0,13.0,15.0,120.0,130.0,3.8,8  7  7,10,28.98 24.92 24.5 24.34,(1.42.74),6-1/2
20111207,07,6,明興寶寶,4,李慕華,119,3,65,伍,1168,3.8,3.0,3.2,584.0,329.0,1.5,5  4  5,11,28.78 24.92 24.42 24.74,(1.42.86),7-1/4
20111207,07,7,幸運寶駒,4,麥道朗,119,2,65,薛,1120,30.0,39.0,57.0,32.0,38.0,13.0,6  6  8,12,28.82 25.04 24.62 24.86,(1.43.34),10-1/4
