Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20091227,10,13,陽明德得,4,韋達,116,9,61,蔡,1077,5.0,3.6,2.4,986.0,373.0,1.3,3 4 4,1,14.04 22.58 24.05 23.28,(1.23.95),頭馬
20091227,10,7,綠色駿駒,4,杜利萊,125,12,72,方,1088,5.2,4.4,4.7,503.0,285.0,1.7,8 6 5,2,14.28 22.58 23.97 23.17,(1.24.00),頸
20091227,10,8,好勇駿,4,勞愛德,125,11,72,時,1044,15.0,14.0,16.0,149.0,137.0,3.5,6 2 2,3,14.2 22.18 24.13 23.52,(1.24.03),1/2
20091227,10,9,極速之星,7,鄭雨滇,123,10,72,安,1100,30.0,54.0,68.0,34.0,36.0,13.0,1 1 1,4,13.88 22.3 24.05 23.88,(1.24.11),1
20091227,10,3,金碧亮馬,4,梁家俊,124,4,78,蘇,1050,5.8,5.7,6.8,348.0,242.0,2.0,4 7 7,5,14.08 22.82 24.01 23.3,(1.24.21),1-1/2
20091227,10,5,好新聞,5,徐君禮,123,5,73,徐,1113,20.0,72.0,94.0,25.0,24.0,19.0,7 9 8,6,14.28 22.86 23.93 23.35,(1.24.42),3
20091227,10,6,驃驥王,6,白德民,125,1,72,摩,1228,9.3,11.0,12.0,190.0,166.0,2.9,10 10 9,7,14.36 22.82 23.89 23.39,(1.24.46),3-1/4
20091227,10,12,驍勇奔騰,8,巫斯義,120,13,65,文,1049,22.0,35.0,42.0,56.0,62.0,7.9,13 11 11,8,14.48 22.9 23.85 23.29,(1.24.52),3-1/2
20091227,10,11,越戰越勇,4,賴維銘,118,14,67,沈,1063,16.0,23.0,24.0,97.0,100.0,4.9,11 8 10,9,14.36 22.78 24.01 23.38,(1.24.53),3-1/2
20091227,10,2,三和之星,4,柏寶,133,7,80,葉,1107,8.2,8.7,10.0,230.0,171.0,2.8,12 12 12,10,14.48 22.9 23.93 23.37,(1.24.68),4-1/2
20091227,10,1,大將風範,6,蔡明紹,128,8,80,東,1058,14.0,10.0,16.0,148.0,68.0,7.1,9 13 13,11,14.32 23.1 23.97 23.32,(1.24.71),4-3/4
20091227,10,10,好友緣,3,衛韜禮,124,2,71,胡,1030,38.0,99.0,99.0,16.0,18.0,27.0,5 5 6,12,14.08 22.7 24.05 23.92,(1.24.75),5
20091227,10,4,多贏勁駒,3,蘇狄雄,118,6,75,何,1091,47.0,71.0,79.0,30.0,29.0,16.0,14 14 14,13,14.56 23.02 24.01 23.39,(1.24.98),6-1/2
20091227,10,14,馬來之光,3,卓利,114,3,61,告,1142,18.0,20.0,28.0,83.0,63.0,7.7,2 3 3,14,13.96 22.54 24.13 25.12,(1.25.75),11-1/4
