Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20110130,05,1,永新勝利,5,黎海榮,131,7,60,沈,1097,13.0,16.0,19.0,85.0,85.0,5.6,7 8 7,1,25.62 23.34 23.48 23.53,(1.35.97),頭馬
20110130,05,3,香檳歲月,4,馬偉昌,130,3,57,鄭,1034,7.6,6.4,6.4,263.0,249.0,1.9,4 5 4,2,25.42 23.34 23.48 23.97,(1.36.21),1-1/2
20110130,05,4,精奇,4,潘頓,130,14,57,蘇,1103,6.4,4.6,4.5,373.0,271.0,1.7,10 9 10,3,25.9 23.3 23.48 23.57,(1.36.25),1-3/4
20110130,05,11,標青,7,韋達,119,5,46,胡,1106,8.6,9.6,8.6,197.0,174.0,2.7,2 2 2,4,25.22 23.26 23.56 24.33,(1.36.37),2-1/2
20110130,05,2,電子精英,6,郭能,131,13,58,文,1045,69.0,99.0,99.0,8.0,9.0,49.0,8 6 6,5,25.66 23.26 23.48 24.01,(1.36.41),2-3/4
20110130,05,12,歡樂寶寶,4,楊明綸,112,12,44,李,1134,18.0,31.0,40.0,42.0,45.0,10.0,12 13 14,6,26.22 23.58 23.24 23.45,(1.36.49),3-1/4
20110130,05,13,天之驕子,5,柏寶,119,10,44,呂,1108,12.0,16.0,18.0,92.0,106.0,4.5,13 12 12,7,26.34 23.18 23.36 23.65,(1.36.53),3-1/2
20110130,05,8,駕世仔,4,巫斯義,126,6,53,方,1096,4.9,3.5,3.5,476.0,332.0,1.4,1 1 1,8,25.02 23.3 23.72 24.52,(1.36.56),3-3/4
20110130,05,5,快利多,5,杜利萊,129,11,56,東,1019,13.0,19.0,22.0,75.0,77.0,6.2,14 14 13,9,26.38 23.42 23.08 23.69,(1.36.57),3-3/4
20110130,05,10,京城三寶,4,紀仁安,122,2,49,吳,1074,6.7,6.7,5.5,305.0,232.0,2.0,3 4 5,10,25.26 23.38 23.64 24.3,(1.36.58),3-3/4
20110130,05,7,信賴,7,湯智傑,124,1,54,姚,1105,39.0,49.0,49.0,34.0,47.0,10.0,6 7 8,11,25.5 23.42 23.52 24.24,(1.36.68),4-1/2
20110130,05,9,贏啲啲,6,都爾,124,8,51,華,1089,63.0,99.0,99.0,9.0,13.0,34.0,11 11 11,12,26.1 23.38 23.24 24.07,(1.36.79),5
20110130,05,6,心水寶,5,安國倫,127,9,54,告,1081,43.0,73.0,99.0,16.0,19.0,25.0,9 10 9,13,25.7 23.5 23.36 24.29,(1.36.85),5-1/2
20110130,05,14,創出傳奇,5,蘇狄雄,106,4,40,葉,1102,11.0,19.0,22.0,75.0,81.0,5.9,5 3 3,14,25.46 23.14 23.56 24.82,(1.36.98),6-1/4
