Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20091129,10,13,不言而喻,4,蔡明紹,113,11,65,東,1174,6.0,3.7,3.2,605.0,349.0,1.3,2 1 1,1,24.78 23.35 24.06 23.41,(1.35.6),頭馬
20091129,10,1,駿綵,6,徐君禮,130,7,80,東,1258,11.0,19.0,25.0,77.0,71.0,6.3,9 10 11,2,25.58 23.67 23.74 22.91,(1.35.9),1-3/4
20091129,10,14,沙貝利,4,韋達,118,14,65,蔡,1097,5.8,3.3,3.2,598.0,285.0,1.6,6 6 8,3,25.3 23.67 23.86 23.1,(1.35.93),2
20091129,10,3,聚好盈,5,杜利萊,129,5,76,葉,1104,6.1,8.9,12.0,156.0,157.0,2.9,7 7 7,4,25.3 23.71 23.82 23.3,(1.36.13),3-1/4
20091129,10,2,鎗臣,4,梁家俊,125,3,79,摩,1231,9.4,14.0,16.0,114.0,100.0,4.5,3 3 2,5,24.86 23.63 23.94 23.73,(1.36.16),3-1/2
20091129,10,11,寶貝王子,4,柏寶,121,13,68,方,1090,12.0,12.0,14.0,138.0,133.0,3.4,11 11 12,6,25.82 23.59 23.7 23.08,(1.36.19),3-3/4
20091129,10,9,驍勇奔騰,8,黎海榮,120,9,69,文,1062,19.0,39.0,54.0,35.0,42.0,10.0,10 9 9,7,25.62 23.55 23.78 23.31,(1.36.26),4
20091129,10,5,好有勝,6,衛韜禮,126,6,73,胡,1174,10.0,13.0,15.0,126.0,135.0,3.3,12 12 10,8,25.98 23.47 23.54 23.29,(1.36.28),4-1/4
20091129,10,6,金獅猛將,4,勞愛德,123,12,70,時,1087,28.0,39.0,45.0,42.0,48.0,9.3,13 13 14,9,26.06 23.63 23.66 23.03,(1.36.38),4-3/4
20091129,10,10,心中有程,5,鄭雨滇,119,8,68,賀,1043,8.2,6.4,5.2,371.0,245.0,1.8,1 2 3,10,24.66 23.79 24.02 24.02,(1.36.49),5-1/2
20091129,10,4,凱風,7,潘頓,129,10,76,李,1225,36.0,99.0,99.0,12.0,13.0,34.0,14 14 13,11,26.14 23.59 23.5 23.32,(1.36.55),6
20091129,10,12,馬友寶,8,湯智傑,117,2,67,方,1103,38.0,90.0,99.0,17.0,21.0,21.0,4 4 4,12,24.94 23.79 23.9 24.1,(1.36.73),7
20091129,10,8,不老英雄,6,楊明綸,116,4,70,李,1071,20.0,47.0,53.0,36.0,34.0,13.0,5 5 5,13,25.06 23.75 23.94 24.14,(1.36.89),8
20091129,10,7,好著數,7,韋健仕,123,1,70,方,1057,31.0,95.0,99.0,14.0,20.0,22.0,8 8 6,14,25.42 23.63 23.78 24.51,(1.37.34),10-3/4
