Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20150909,04,11,公証揚聖,7,史卓豐,115,1,22,呂,1095,11.0,14.0,5.2,388.0,340.0,1.6,8 8 7,1,28.72 25.07 24.67 23.92,(1.42.38),頭馬
20150909,04,2,幸運新寶,6,田泰安,133,6,40,胡,1094,5.7,4.3,4.1,491.0,337.0,1.6,11 11 11,2,29.24 24.95 24.83 23.42,(1.42.44),頸
20150909,04,6,大寶庫,6,莫雷拉,127,8,34,葉,1152,2.2,2.3,2.8,707.0,385.0,1.4,2 3 3,3,28.2 25.11 24.71 24.93,(1.42.95),3-1/2
20150909,04,10,勝利精彩,4,霍勵賢,116,2,22,沈,1019,43.0,42.0,19.0,106.0,123.0,4.5,5 6 5,4,28.44 25.11 24.71 24.69,(1.42.95),3-1/2
20150909,04,12,奄尖大少,9,鄭雨滇,114,3,20,何,1073,14.0,20.0,26.0,77.0,102.0,5.5,10 10 9,5,29.04 24.99 24.83 24.52,(1.43.38),6-1/4
20150909,04,3,鼓浪飛星,4,何澤堯,128,7,37,姚,1076,29.0,26.0,28.0,71.0,72.0,7.7,7 7 8,6,28.6 25.11 24.95 24.98,(1.43.64),7-3/4
20150909,04,4,進攻足球,7,韋達,129,5,36,東,1178,9.8,8.8,13.0,152.0,158.0,3.5,9 9 10,7,28.96 24.95 24.95 24.78,(1.43.64),8
20150909,04,9,領航精神,8,賴維銘,115,4,22,吳,1042,30.0,24.0,26.0,76.0,104.0,5.4,4 4 6,8,28.36 25.07 24.87 25.59,(1.43.89),9-1/2
20150909,04,5,野外桃源,7,梁家俊,126,11,35,徐,1102,13.0,15.0,12.0,169.0,180.0,3.1,1 1 1,9,28.12 24.95 24.75 26.16,(1.43.98),10
20150909,04,7,行星,5,楊明綸,123,10,32,李,1048,21.0,48.0,74.0,27.0,34.0,16.0,12 12 12,10,29.28 25.03 24.87 24.93,(1.44.11),10-3/4
20150909,04,1,威旺財,4,巫斯義,133,12,40,文,1072,9.4,8.7,12.0,165.0,161.0,3.5,3 2 4,11,28.24 24.95 24.87 26.21,(1.44.27),11-3/4
20150909,04,8,多駿寶,4,郭能,122,9,29,孫,1058,49.0,63.0,70.0,28.0,45.0,12.0,6 5 2,12,28.52 24.91 24.43 26.74,(1.44.6),14
