Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20140223,05,5,天時駿駒,5,潘頓,128,5,75,容,1165,3.2,2.4,2.6,698.0,400.0,1.2,1 1,1,23.84 22.42 23.25,(1.09.51),頭馬
20140223,05,10,美麗里程,4,韋達,122,4,69,東,1160,9.8,8.0,9.8,185.0,182.0,2.7,7 5,2,24.36 22.22 22.99,(1.09.57),頸
20140223,05,14,如虎添翼,5,梁家俊,114,2,63,何,1119,19.0,33.0,18.0,96.0,122.0,4.1,3 4,3,24.12 22.34 23.31,(1.09.77),1-1/2
20140223,05,2,旺當家,7,柏寶,132,1,79,姚,1200,5.4,4.5,5.2,349.0,311.0,1.6,6 7,4,24.36 22.3 23.2,(1.09.86),2-1/4
20140223,05,9,千利多,4,黎海榮,121,9,70,賢,1137,52.0,92.0,99.0,15.0,24.0,20.0,10 10,5,24.68 22.22 23,(1.09.9),2-1/2
20140223,05,4,光輝出擊,8,呂卓賢,124,7,78,鄭,1254,46.0,62.0,58.0,31.0,49.0,10.0,2 2,6,23.92 22.46 23.6,(1.09.98),3
20140223,05,8,飛馳大道,4,馬偉昌,125,11,72,胡,1138,21.0,22.0,29.0,62.0,69.0,7.1,11 11,7,24.88 22.14 23.11,(1.10.13),4
20140223,05,11,勁駿皇駒,4,賴維銘,122,3,69,吳,1186,22.0,24.0,28.0,64.0,89.0,5.5,5 6,8,24.16 22.5 23.53,(1.10.19),4-1/4
20140223,05,7,勇敢福星,5,莫雷拉,125,12,72,蔡,1201,3.6,5.0,3.4,531.0,333.0,1.5,8 8,9,24.6 22.22 23.39,(1.10.21),4-1/2
20140223,05,6,銀子彈,6,何澤堯,126,8,75,方,1070,39.0,99.0,99.0,13.0,22.0,21.0,9 9,10,24.64 22.22 23.36,(1.10.22),4-1/2
20140223,05,1,爪皇盛水,7,郭能,133,6,80,時,1225,14.0,19.0,21.0,83.0,115.0,4.3,4 3,11,24.12 22.34 23.93,(1.10.39),5-1/2
20140223,05,13,友瑩養,3,吳嘉晉,115,14,67,葉,1107,99.0,99.0,99.0,5.0,10.0,48.0,13 12,12,25.16 22.14 23.11,(1.10.41),5-3/4
20140223,05,12,多多快,4,蘇狄雄,119,10,68,告,1074,28.0,23.0,26.0,69.0,72.0,6.8,12 13,13,25.08 22.26 23.15,(1.10.49),6
20140223,05,3,勁贏創建,4,湯智傑,129,13,78,徐,991,99.0,99.0,99.0,4.0,7.0,66.0,14 14,14,25.28 22.42 23.26,(1.10.96),9
