Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20111109,03,11,財源來,5,勞愛德,120,2,45,徐,1057,10.0,9.1,7.5,202.0,191.0,2.4,5 6 6,1,28.46 24.98 25.25 24.23,(1.42.92),頭馬
20111109,03,4,閃耀小子,4,安國倫,131,4,56,方,1140,7.3,6.0,5.7,263.0,198.0,2.3,3 3 4,2,28.14 25.06 25.25 24.48,(1.42.93),短頭
20111109,03,1,回鄉精神,4,都爾,133,1,58,華,1085,5.6,6.8,6.7,224.0,210.0,2.2,8 8 7,3,28.7 24.98 25.17 24.16,(1.43.01),1/2
20111109,03,5,福到多多,6,柏寶,130,12,55,呂,1121,8.2,7.8,8.5,177.0,172.0,2.7,9 9 9,4,28.9 24.94 25.05 24.23,(1.43.12),1-1/4
20111109,03,10,精算拍檔,8,鄭雨滇,119,8,46,伍,1055,8.0,10.0,4.3,348.0,254.0,1.8,1 1 1,5,27.94 25.02 25.17 25.03,(1.43.16),1-1/2
20111109,03,7,勁擊,7,普萊西,127,9,52,苗,1096,21.0,25.0,32.0,46.0,57.0,8.1,10 10 10,6,28.94 24.98 25.05 24.2,(1.43.17),1-1/2
20111109,03,2,奄尖大少,5,蘇狄雄,128,10,58,何,1098,17.0,13.0,15.0,97.0,111.0,4.2,11 11 11,7,29.22 24.82 24.97 24.19,(1.43.2),1-3/4
20111109,03,6,傑出君子,6,潘頓,128,5,53,告,1145,17.0,12.0,18.0,82.0,91.0,5.1,7 7 8,8,28.66 24.94 25.25 24.68,(1.43.53),3-3/4
20111109,03,12,八飛,6,楊明綸,110,7,40,李,1108,45.0,63.0,98.0,15.0,34.0,13.0,6 4 3,9,28.58 24.66 25.17 25.14,(1.43.55),4
20111109,03,9,再來旺財,7,郭立基,123,6,48,薛,1172,6.3,5.7,8.4,179.0,177.0,2.6,2 2 2,10,28.14 24.98 25.09 25.35,(1.43.56),4
20111109,03,8,彪形好漢,5,杜利萊,125,11,50,鄭,1050,9.7,12.0,18.0,81.0,90.0,5.1,12 12 12,11,29.58 24.66 25.01 24.47,(1.43.72),5
20111109,03,3,喜綵,5,巫斯義,132,3,57,東,1038,9.2,9.8,13.0,113.0,108.0,4.3,4 5 5,12,28.42 24.94 25.29 25.22,(1.43.87),6
