Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20130227,08,6,喜勝多,4,霍勵賢,122,2,69,苗,1026,2.0,5.1,3.5,730.0,455.0,1.5,9 7 7 6,1,14.2 23.43 25.08 24.98 22.77,(1.50.46),頭馬
20130227,08,8,安甲,5,郭立基,120,5,67,高,1063,13.0,11.0,16.0,158.0,144.0,4.8,6 6 6 5,2,14 23.39 25.16 25.1 22.83,(1.50.48),短頭
20130227,08,12,過關勇將,6,王志偉,112,7,61,葉,1037,13.0,33.0,35.0,72.0,90.0,7.7,2 3 3 3,3,13.84 23.27 25.16 25.14 23.14,(1.50.55),1/2
20130227,08,3,魅力小子,6,潘頓,128,9,75,何,1047,21.0,12.0,15.0,161.0,187.0,3.7,3 1 1 1,4,13.88 22.95 25.16 25.14 23.73,(1.50.86),2-1/2
20130227,08,7,晴天,4,蔡明紹,119,1,68,東,1032,11.0,4.8,4.8,525.0,399.0,1.7,10 9 8 8,5,14.2 23.55 25.08 25.02 23.04,(1.50.89),2-3/4
20130227,08,5,首飾多寶,4,韋達,123,11,70,蔡,1072,11.0,6.0,5.8,435.0,324.0,2.1,11 10 10 10,6,14.24 23.67 25.08 25.02 22.96,(1.50.97),3-1/4
20130227,08,4,新妙星,5,鄭雨滇,125,4,72,時,1177,45.0,73.0,84.0,30.0,40.0,17.0,7 5 5 7,7,14.04 23.31 25.12 25.22 23.3,(1.50.99),3-1/4
20130227,08,1,新力鷹,4,馬偉昌,133,6,80,摩,1164,6.8,4.2,5.1,496.0,343.0,2.0,5 4 4 4,8,14 23.23 25.12 25.1 23.57,(1.51.02),3-1/2
20130227,08,2,駕翠,5,黎海榮,126,12,75,文,1081,33.0,24.0,17.0,142.0,141.0,4.9,8 11 12 12,9,14.16 23.87 25.24 25.02 22.75,(1.51.04),3-3/4
20130227,08,11,旺家多寶,7,梁家俊,113,3,62,胡,1103,19.0,16.0,20.0,124.0,151.0,4.6,12 12 11 11,10,14.44 23.59 25.08 24.98 23.01,(1.51.1),4
20130227,08,10,喜欣賞,4,李寶利,117,10,63,沈,1123,22.0,18.0,17.0,142.0,157.0,4.4,4 8 9 9,11,13.88 23.83 25.24 24.98 23.3,(1.51.23),4-3/4
20130227,08,9,中環英雄,6,郭能,120,8,66,姚,1089,17.0,25.0,32.0,78.0,92.0,7.5,1 2 2 2,12,13.8 23.27 25.08 25.06 24.13,(1.51.34),5-1/2
