Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20170417,01,6,妙力之城,2,祈普敦,120,5,0,摩,1014,2.9,5.1,7.3,119.0,83.0,3.4,4 2,1,13.5 20.58 23.09,(0.57.17),頭馬
20170417,01,3,幸運大師,3,史卓豐,129,2,0,高,1080,3.4,2.2,2.4,353.0,227.0,1.2,1 3,2,13.42 20.74 23.03,(0.57.19),短頭
20170417,01,1,紅褲兵,3,郭能,129,3,0,時,1116,4.0,3.0,2.2,395.0,223.0,1.2,3 1,3,13.5 20.58 23.5,(0.57.58),2-1/2
20170417,01,5,關關雎,3,梁家俊,127,1,0,高,1000,14.0,24.0,36.0,23.0,23.0,11.0,2 4,4,13.46 21.02 23.87,(0.58.35),7-1/2
20170417,01,4,艉悒抸M,3,羅理雅,129,4,0,沈,1186,5.4,6.7,6.9,124.0,90.0,3.1,6 6,5,14.3 21.18 23.57,(0.59.05),11-3/4
20170417,01,2,超群心聲,3,李寶利,129,6,0,鄭,1066,15.0,20.0,24.0,35.0,38.0,7.4,5 5,6,13.58 20.98 25.49,(1.00.05),18
