Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20161112,07,5,百勝龍,4,羅理雅,124,11,71,呂,1220,7.2,9.7,8.4,248.0,173.0,2.7,3 4,1,13.31 20.78 22.81,(0.56.9),頭馬
20161112,07,14,運來寶寶,4,莫雷拉,115,5,60,容,1093,6.8,4.2,3.4,614.0,337.0,1.4,1 1,2,13.15 20.7 23.05,(0.56.9),鼻
20161112,07,9,火麒麟,5,蔡明紹,120,7,67,姚,1117,9.7,9.6,8.0,259.0,236.0,2.0,6 3,3,13.43 20.62 23.44,(0.57.49),3-3/4
20161112,07,8,安喜,4,蘇兆輝,116,10,63,容,1113,31.0,40.0,33.0,61.0,56.0,8.4,9 9,4,13.71 20.82 22.98,(0.57.51),3-3/4
20161112,07,3,美麗皇牌,4,潘頓,131,2,78,東,1123,2.8,2.1,2.4,845.0,355.0,1.3,14 13,5,13.99 20.86 22.7,(0.57.55),4
20161112,07,6,順風順水,3,寶遜,123,4,70,賀,1199,31.0,66.0,73.0,28.0,36.0,12.0,13 12,6,13.83 20.94 23.13,(0.57.9),6-1/4
20161112,07,11,澤心星,5,何澤堯,117,12,66,方,988,18.0,24.0,30.0,68.0,87.0,5.4,8 10,7,13.63 21.1 23.22,(0.57.95),6-1/2
20161112,07,12,海之濤,8,黎海榮,118,3,65,李,1202,43.0,99.0,173.0,11.0,17.0,27.0,2 2,8,13.23 20.66 24.09,(0.57.98),6-3/4
20161112,07,7,鑽石達人,4,史卓豐,121,1,68,蘇,1136,39.0,62.0,86.0,24.0,28.0,16.0,12 11,9,13.79 20.98 23.3,(0.58.07),7-1/4
20161112,07,10,旅遊智者,3,祈普敦,120,6,67,賢,1119,23.0,38.0,27.0,76.0,89.0,5.3,7 7,10,13.59 20.9 23.62,(0.58.11),7-1/2
20161112,07,2,跑寶貝跑,9,蔣嘉琦,127,13,79,葉,1104,6.8,8.8,10.0,196.0,210.0,2.2,11 14,11,13.71 21.14 23.42,(0.58.27),8-1/2
20161112,07,13,雷超,4,韋達,118,14,65,時,1009,42.0,99.0,175.0,11.0,19.0,24.0,5 6,12,13.39 21.02 23.94,(0.58.35),9
20161112,07,4,好靚女,5,田泰安,126,8,73,苗,1113,18.0,29.0,39.0,52.0,49.0,9.5,4 5,13,13.35 20.9 24.47,(0.58.72),11-1/4
20161112,07,1,中游新星,4,莫艾誠,133,9,80,沈,1143,32.0,69.0,97.0,21.0,23.0,20.0,10 8,14,13.71 20.78 24.24,(0.58.73),11-1/2
