Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20101110,08,7,蓋世子牙,4,黎海榮,125,3,72,何,1062,7.9,5.5,4.3,567.0,300.0,1.8,3 3 3,1,28.72 25.08 24.96 23.14,(1.41.9),頭馬
20101110,08,6,闊袍大袖,4,鄭雨滇,126,12,73,葉,1193,8.3,5.6,6.3,393.0,253.0,2.1,12 12 12,2,29.88 25.04 24.6 22.59,(1.42.11),1-1/4
20101110,08,1,睡得好,5,馬偉昌,133,6,78,苗,1142,2.8,2.8,2.7,912.0,367.0,1.5,4 4 4,3,28.84 25.04 24.96 23.31,(1.42.15),1-1/2
20101110,08,3,驚喜,4,柏寶,131,11,76,薛,997,11.0,7.5,7.9,310.0,254.0,2.1,11 11 11,4,29.76 25.04 24.64 22.83,(1.42.27),2-1/4
20101110,08,8,海力童,5,安國倫,126,7,71,告,1182,11.0,22.0,28.0,85.0,86.0,6.2,8 8 8,5,29.28 25.04 24.8 23.17,(1.42.29),2-1/2
20101110,08,4,鎗臣,5,梁明偉,127,2,75,賀,1258,19.0,55.0,48.0,50.0,52.0,10.0,9 9 10,6,29.48 24.92 24.84 23.06,(1.42.3),2-1/2
20101110,08,11,追月,6,梁家俊,115,9,65,蘇,1154,8.5,11.0,12.0,196.0,183.0,2.9,10 10 9,7,29.52 25.04 24.68 23.07,(1.42.31),2-1/2
20101110,08,12,喜寶寶,5,卓利,118,5,63,方,1127,22.0,37.0,47.0,52.0,60.0,9.0,6 7 7,8,29.04 25.04 24.96 23.39,(1.42.43),3-1/4
20101110,08,2,帝豪名駒,4,巫斯義,131,4,76,東,1088,8.3,7.6,8.7,282.0,228.0,2.4,1 1 1,9,28.44 25.12 24.88 24.23,(1.42.67),4-3/4
20101110,08,9,福將臨門,6,勞愛德,124,8,69,徐,1123,27.0,46.0,37.0,66.0,81.0,6.7,2 2 2,10,28.52 25.04 25.04 24.08,(1.42.68),4-3/4
20101110,08,5,星際雄師,7,白德民,130,1,75,摩,1104,20.0,28.0,36.0,68.0,85.0,6.3,7 6 6,11,29.08 25 24.92 23.88,(1.42.88),6
20101110,08,10,新強勁,6,賴維銘,118,10,65,吳,1072,53.0,99.0,99.0,10.0,22.0,23.0,5 5 5,12,28.92 25.12 24.92 36.86,(1.55.82),87
