Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20160224,06,1,控制者,6,潘頓,133,3,110,方,1210,6.8,3.9,7.1,334.0,210.0,2.8,3 3,1,23.79 23.38 22.7,(1.09.87),頭馬
20160224,06,10,真先生,5,楊明綸,112,1,89,賀,1074,4.0,4.8,4.7,511.0,342.0,1.7,5 5,2,24.03 23.34 22.83,(1.10.2),2
20160224,06,6,飛龍駒,5,史卓豐,117,2,94,摩,1099,10.0,9.1,7.8,304.0,224.0,2.6,1 1,3,23.59 23.34 23.32,(1.10.25),2-1/2
20160224,06,8,神舟小子,4,田泰安,114,7,91,徐,1081,18.0,12.0,20.0,118.0,133.0,4.4,10 11,4,24.59 23.3 22.48,(1.10.37),3-1/4
20160224,06,7,活力寶,5,莫雷拉,116,6,93,蔡,1167,5.7,6.8,3.0,804.0,444.0,1.3,7 7,5,24.23 23.34 22.83,(1.10.4),3-1/4
20160224,06,5,英勇大師,5,韋達,118,9,95,東,1201,17.0,15.0,16.0,149.0,131.0,4.5,6 6,6,24.11 23.34 22.96,(1.10.41),3-1/2
20160224,06,9,力闖,4,蔡明紹,113,4,90,方,1118,13.0,7.3,10.0,221.0,208.0,2.8,4 4,7,23.87 23.34 23.21,(1.10.42),3-1/2
20160224,06,11,你知我心,6,梁家俊,113,5,89,告,1235,5.4,19.0,13.0,176.0,186.0,3.2,2 2,8,23.63 23.38 23.43,(1.10.44),3-1/2
20160224,06,4,勁勢,7,柏寶,128,8,105,蔡,1147,43.0,32.0,23.0,102.0,98.0,6.0,8 9,9,24.35 23.34 22.84,(1.10.53),4-1/4
20160224,06,3,金滿載,7,郭能,130,10,107,苗,1175,24.0,33.0,57.0,41.0,52.0,11.0,9 8,10,24.39 23.26 22.99,(1.10.64),4-3/4
20160224,06,2,恩格斯,7,莫雅,133,11,110,摩,1101,8.6,9.9,17.0,139.0,123.0,4.8,11 10,11,24.75 23.1 22.99,(1.10.84),6
