Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20100701,09,7,濃情,3,鄭雨滇,117,3,66,胡,1093,6.8,6.1,6.3,291.0,205.0,2.1,4 5 6,1,13.85 22.24 23.22 22.81,(1.22.12),頭馬
20100701,09,5,寶貝王子,4,普萊西,122,5,69,方,1086,19.0,15.0,15.0,115.0,139.0,3.0,7 7 5,2,13.97 22.32 23.02 22.99,(1.22.3),1-1/4
20100701,09,4,羅馬奔騰,3,蔡明紹,119,8,69,東,1125,4.6,4.8,4.6,395.0,259.0,1.6,8 8 8,3,14.13 22.32 23.14 22.97,(1.22.56),2-3/4
20100701,09,11,進取,4,蘇狄雄,109,12,63,何,1088,40.0,71.0,42.0,43.0,44.0,9.6,10 9 9,4,14.21 22.28 23.26 22.86,(1.22.61),3
20100701,09,12,真奇寶,5,楊明綸,108,9,62,薛,951,35.0,30.0,32.0,56.0,64.0,6.6,5 6 7,5,13.97 22.28 23.26 23.15,(1.22.66),3-1/4
20100701,09,2,千江映月,4,賴維銘,124,7,73,姚,1122,8.5,8.4,7.9,231.0,204.0,2.1,12 10 10,6,14.33 22.2 23.22 23.05,(1.22.8),4-1/4
20100701,09,13,有莊有閑,4,韋達,115,13,61,蔡,1063,2.8,2.1,2.2,819.0,312.0,1.3,3 3 3,7,13.77 21.88 23.46 23.73,(1.22.84),4-1/2
20100701,09,1,馬風雲,5,白德民,127,11,74,摩,1057,19.0,36.0,36.0,50.0,51.0,8.4,13 13 11,8,14.45 22.28 23.1 23.08,(1.22.91),5
20100701,09,6,八逢九紫,6,潘頓,121,1,68,李,1139,14.0,24.0,26.0,70.0,94.0,4.5,2 2 2,9,13.77 21.64 23.58 23.98,(1.22.97),5-1/4
20100701,09,10,玩具神話,5,卓利,117,2,64,告,1052,31.0,35.0,29.0,62.0,77.0,5.5,6 4 4,10,13.97 21.72 23.46 24.05,(1.23.2),6-3/4
20100701,09,8,好勇駿,4,馬偉昌,119,10,66,時,1059,17.0,37.0,37.0,48.0,55.0,7.7,9 11 12,11,14.17 22.48 23.3 23.52,(1.23.47),8-1/2
20100701,09,9,實業英雄,4,王志偉,114,6,64,葉,974,63.0,99.0,99.0,7.0,10.0,40.0,11 12 13,12,14.25 22.44 23.3 23.48,(1.23.47),8-1/2
20100701,09,14,電子精英,5,湯智傑,112,14,61,文,1045,72.0,99.0,99.0,4.0,6.0,69.0,14 14 14,13,14.53 22.4 23.5 23.6,(1.24.03),12
20100701,09,3,自家威,6,梁家偉,114,4,71,徐,1081,65.0,73.0,70.0,25.0,32.0,13.0,1 1 1,14,13.69 21.64 23.62 25.39,(1.24.34),14
