Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20160214,02,6,乘勢好運,3,蘇兆輝,125,2,52,蔡,1134,2.1,2.5,2.6,895.0,446.0,1.3,2 2,1,24.02 22.75 22.76,(1.09.53),頭馬
20160214,02,8,翡翠紅星,4,莫雷拉,124,12,51,姚,1168,4.6,3.8,2.7,863.0,532.0,1.1,11 11,2,24.9 22.55 22.25,(1.09.7),1-1/4
20160214,02,5,辣辣椒,4,羅理雅,125,9,52,蘇,1168,14.0,10.0,13.0,171.0,181.0,3.2,7 8,3,24.58 22.59 22.97,(1.10.14),4
20160214,02,11,出奇制勝,3,楊明綸,119,1,48,李,1070,26.0,19.0,30.0,77.0,98.0,5.8,5 5,4,24.34 22.67 23.17,(1.10.18),4
20160214,02,1,春意溢然,6,史卓豐,133,7,60,時,1127,22.0,19.0,25.0,90.0,116.0,4.9,9 9,5,24.62 22.71 22.92,(1.10.25),4-1/2
20160214,02,10,勝在煌,4,柏寶,122,8,49,葉,1119,8.3,6.9,8.0,294.0,308.0,1.9,12 10,6,24.98 22.35 22.96,(1.10.29),4-3/4
20160214,02,2,旅遊多寶,5,黎海榮,130,10,57,苗,1148,99.0,99.0,220.0,10.0,14.0,40.0,1 1,7,23.7 22.95 23.7,(1.10.35),5-1/4
20160214,02,9,加州再豫,3,巫斯義,123,4,50,東,1194,36.0,54.0,74.0,31.0,42.0,13.0,3 3,8,24.22 22.67 23.52,(1.10.41),5-1/2
20160214,02,4,大行情,7,莫雅,125,6,52,何,1130,9.2,9.0,7.3,321.0,234.0,2.4,10 7,9,24.66 22.51 23.39,(1.10.56),6-1/2
20160214,02,7,天外之天,8,田泰安,125,3,52,鄭,1158,24.0,31.0,46.0,50.0,61.0,9.4,6 6,10,24.42 22.71 23.98,(1.11.11),10
20160214,02,12,金鎗俠,7,鄭雨滇,116,11,41,告,1018,21.0,38.0,61.0,38.0,51.0,11.0,4 4,11,24.26 22.75 24.68,(1.11.69),13-1/2
20160214,02,3,發明小子,4,史科菲,129,5,56,沈,1002,84.0,99.0,223.0,10.0,17.0,32.0,8 12,12,24.62 22.83 24.27,(1.11.72),13-3/4
