Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20090121,07,4,紅褲子,5,衛韜禮,131,10,74,胡,1049,9.0,9.2,11.0,158.0,116.0,4.0,9 10,1,25.18 22.59 22.87,(1.10.6),頭馬
20090121,07,6,歐洲駿馬,4,鄭雨滇,129,6,74,安,1082,23.0,82.0,99.0,15.0,19.0,24.0,11 9,2,25.5 22.19 23.1,(1.10.8),3/4
20090121,07,3,福將臨門,4,柏寶,132,3,75,蘇,1092,3.5,2.7,2.8,637.0,351.0,1.3,6 6,3,24.62 22.87 23.43,(1.10.9),1-3/4
20090121,07,11,好玩,5,黎海榮,118,4,63,何,1075,11.0,8.2,8.8,204.0,161.0,2.9,2 1,4,24.06 22.91 24.01,(1.11.0),2
20090121,07,2,金鑽龍華,4,普萊西,132,9,75,華,1148,5.8,6.8,5.3,337.0,250.0,1.9,3 4,5,24.3 23.03 23.67,(1.11.0),2-1/4
20090121,07,7,權勇駿,5,蘇銘倫,131,5,74,方,1157,5.2,5.0,5.2,344.0,274.0,1.7,10 11,6,25.34 22.67 23.07,(1.11.1),2-3/4
20090121,07,9,長長久久,5,杜利萊,122,8,65,文,1100,16.0,17.0,16.0,113.0,111.0,4.2,8 7,7,24.82 22.79 23.64,(1.11.2),3-3/4
20090121,07,5,鄉村傳奇,5,馬偉昌,131,1,74,東,1074,12.0,9.9,9.4,191.0,207.0,2.2,4 3,8,24.5 22.71 24.07,(1.11.3),4
20090121,07,1,百利旺,7,巫斯義,132,2,75,蔡,1090,19.0,20.0,23.0,77.0,74.0,6.3,7 5,9,24.78 22.67 24.21,(1.11.7),6-1/2
20090121,07,12,夠信心,7,湯智傑,113,12,61,姚,1198,20.0,44.0,22.0,78.0,106.0,4.4,5 8,10,24.54 23.07 24.53,(1.12.1),9-1/2
20090121,07,8,長勝福將,8,薛順強,126,11,71,呂,1182,20.0,54.0,53.0,33.0,39.0,11.0,1 2,11,24.06 23.07 25.1,(1.12.2),10
20090121,07,10,百利寶,6,賴維銘,118,7,63,吳,1135,40.0,79.0,0.0,20.0,27.0,0.0,0 0,-,0,(-), 
20090124,10,14,勇蹄飛,5,鄭雨滇,116,5,63,徐,1032,11.0,12.0,12.0,157.0,161.0,2.8,4 3,13,24 22.94 24.64,(1.11.6),10-1/4
20090124,10,9,旅遊小子,4,王志偉,117,11,65,葉,1011,55.0,99.0,99.0,10.0,12.0,36.0,14 14,14,25.44 23.22 23.58,(1.12.2),14-1/4
