Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20131208,09,1,榮耀假日,4,杜利萊,133,8,80,蔡,1146,7.4,4.6,4.8,649.0,508.0,1.7,10 9 7,1,14.33 22.87 23.27 22.13,(1.22.6),頭馬
20131208,09,13,勝飛,4,李寶利,117,11,64,蘇,1119,27.0,14.0,12.0,254.0,259.0,3.4,11 11 9,2,14.49 22.99 23.11 22.27,(1.22.86),1-1/2
20131208,09,7,怡昌之星,4,潘頓,127,9,74,何,1024,3.6,4.8,4.6,669.0,477.0,1.8,2 2 2,3,13.85 22.75 23.55 22.78,(1.22.93),2
20131208,09,8,勁綵,5,蘇銘倫,126,5,73,方,1163,8.0,9.6,9.8,315.0,330.0,2.6,5 6 6,4,14.01 22.95 23.43 22.68,(1.23.07),3
20131208,09,3,萬事勇,4,蔡明紹,128,6,77,東,1077,17.0,12.0,11.0,274.0,243.0,3.6,1 1 1,5,13.81 22.67 23.59 23.01,(1.23.08),3
20131208,09,9,首席,4,貝湯美,124,13,71,摩,1127,5.2,3.7,3.8,817.0,520.0,1.7,13 13 13,6,14.53 23.19 23.19 22.24,(1.23.15),3-1/2
20131208,09,6,真誠真意,6,莫雅,128,2,75,苗,1085,31.0,78.0,79.0,38.0,60.0,14.0,4 4 4,7,13.97 22.83 23.55 22.82,(1.23.17),3-1/2
20131208,09,4,貝利奇,4,韋達,128,12,75,賀,1105,10.0,8.6,7.6,407.0,344.0,2.5,9 10 11,8,14.29 23.15 23.19 22.54,(1.23.17),3-1/2
20131208,09,2,金鎸龍華,6,安國倫,133,3,80,賢,1122,13.0,16.0,16.0,189.0,249.0,3.5,3 5 5,9,13.93 22.87 23.55 22.82,(1.23.17),3-1/2
20131208,09,12,食得好,4,紀仁安,118,10,64,葉,1104,16.0,30.0,31.0,100.0,121.0,7.2,7 8 10,10,14.09 23.11 23.43 22.56,(1.23.19),3-3/4
20131208,09,5,圓融快馬,4,郭能,128,4,75,鄭,1113,59.0,99.0,99.0,10.0,18.0,47.0,8 7 8,11,14.13 22.95 23.43 22.91,(1.23.42),5-1/4
20131208,09,10,人情世故,5,查爾尼,120,7,67,高,1079,49.0,99.0,99.0,14.0,20.0,42.0,6 3 3,12,14.09 22.59 23.55 23.42,(1.23.65),6-1/2
20131208,09,11,大笑大少,4,柏寶,118,14,65,文,1097,43.0,99.0,99.0,26.0,44.0,19.0,12 12 12,13,14.49 23.15 23.15 23.89,(1.24.68),13
20131208,09,14,春意溢然,3,梁家俊,114,1,63,胡,1103,16.0,0.0,0.0,83.0,99.0,0.0,0 0,-,0,(-), 
