Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20160424,09,3,太陽喜喜,4,柏寶,130,2,77,賀,1083,16.0,16.0,14.0,214.0,179.0,3.8,6 6 4,1,25.55 24.19 24.3 23.45,(1.37.49),頭馬
20160424,09,6,琪麟穎,4,莫雷拉,123,9,70,葉,1072,2.6,2.6,2.7,1100.0,452.0,1.5,10 11 8,2,25.95 24.31 24.18 23.08,(1.37.52),頭
20160424,09,8,美麗鉅星,4,貝湯美,120,4,67,摩,1266,7.6,5.7,5.9,518.0,358.0,1.9,1 1 1,3,24.99 24.15 24.66 23.75,(1.37.55),頸
20160424,09,12,加州再豫,3,何澤堯,114,3,62,東,1169,4.4,4.0,4.5,678.0,374.0,1.8,2 2 2,4,25.23 24.07 24.54 24.14,(1.37.98),3
20160424,09,7,英才,4,梁家俊,119,7,68,容,1166,30.0,24.0,30.0,100.0,144.0,4.7,8 9 6,5,25.79 24.23 24.18 23.82,(1.38.02),3-1/4
20160424,09,10,紅駿,6,楊明綸,117,11,66,蔡,1096,17.0,26.0,28.0,106.0,121.0,5.6,13 13 11,6,26.19 24.31 24.1 23.5,(1.38.1),3-3/4
20160424,09,1,錶之勝,4,莫雅,133,8,80,蘇,1193,8.4,6.4,4.9,624.0,383.0,1.8,9 8 10,7,25.79 24.19 24.54 23.6,(1.38.12),4
20160424,09,11,皇牌,5,蔡明紹,118,14,65,胡,1142,15.0,34.0,37.0,81.0,101.0,6.8,14 12 13,8,26.31 24.19 24.3 23.87,(1.38.67),7-1/2
20160424,09,2,正先生,4,黃皓楠,126,10,80,沈,1064,99.0,99.0,391.0,7.0,15.0,43.0,5 4 5,9,25.51 23.95 24.62 24.96,(1.39.04),9-3/4
20160424,09,9,馬飛龍,6,湯智傑,118,1,67,賢,1064,56.0,99.0,202.0,15.0,41.0,16.0,3 3 3,10,25.27 24.15 24.54 25.17,(1.39.13),10-1/4
20160424,09,4,齊歡笑,9,羅理雅,125,6,72,鄭,1112,71.0,67.0,50.0,59.0,111.0,6.1,7 7 7,11,25.71 24.15 24.38 25.38,(1.39.62),13-1/4
20160424,09,5,智者,6,蔣嘉琦,113,12,70,高,1128,12.0,17.0,18.0,164.0,168.0,4.1,11 10 12,12,25.99 24.27 24.42 25.27,(1.39.95),15-1/2
20160424,09,13,常勝龍王,7,吳嘉晉,109,5,61,文,1086,99.0,99.0,196.0,15.0,29.0,23.0,4 5 9,13,25.47 24.19 24.82 25.79,(1.40.27),17-1/4
20160424,09,14,綫路財星,5,蘇狄雄,111,13,60,李,1045,99.0,99.0,306.0,9.0,20.0,34.0,12 14 14,14,26.15 24.43 24.62 25.29,(1.40.49),18-3/4
