Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20110701,05,12,天賜福星,3,勞愛德,114,2,61,摩,1061,6.8,7.0,5.6,288.0,255.0,1.5,1  1,1,23.81 22.67 23.36,(1.09.84),頭馬
20110701,05,8,快意豐盈,4,吳嘉晉,110,5,67,徐,1161,36.0,61.0,47.0,34.0,34.0,11.0,7  5,2,24.25 22.79 23.45,(1.10.49),4-1/4
20110701,05,5,明達,4,韋達,126,8,73,蔡,1168,2.0,1.6,1.8,904.0,292.0,1.3,2  2,3,23.85 22.71 24.15,(1.10.71),5-1/2
20110701,05,3,時代明星,9,何澤堯,125,10,77,薛,1080,16.0,30.0,45.0,35.0,53.0,7.3,12  7,4,24.61 22.51 23.61,(1.10.73),5-1/2
20110701,05,2,創佳績,9,杜利萊,131,1,78,文,1161,18.0,25.0,34.0,47.0,67.0,5.8,3  3,5,24.01 22.83 23.98,(1.10.82),6-1/4
20110701,05,6,肥仔糖,4,潘頓,124,6,71,姚,1096,7.8,7.8,7.8,206.0,201.0,1.9,10  9,6,24.45 22.87 23.96,(1.11.28),9
20110701,05,9,尚駿心,5,安國倫,120,9,65,胡,1123,26.0,57.0,44.0,36.0,42.0,9.1,11  10,7,24.45 22.87 24.33,(1.11.65),11-1/4
20110701,05,10,太陽昇,5,賴維銘,116,11,65,鄭,997,38.0,33.0,39.0,41.0,70.0,5.6,5  8,8,24.13 23.15 24.39,(1.11.67),11-1/2
20110701,05,11,談笑用兵,4,柏寶,119,3,64,賀,1195,18.0,18.0,8.6,188.0,181.0,2.1,6  4,9,24.17 22.83 24.76,(1.11.76),12
20110701,05,7,一定快,4,蔡明紹,119,7,68,東,1040,12.0,16.0,17.0,91.0,95.0,4.1,8  11,10,24.29 23.27 24.36,(1.11.92),13
20110701,05,1,勁飛駿,4,黎海榮,130,4,79,安,1139,14.0,16.0,18.0,86.0,118.0,3.3,4  6,11,24.05 23.07 25.24,(1.12.36),15-3/4
20110701,05,4,連利福星,6,王志偉,124,12,74,葉,1074,80.0,99.0,99.0,5.0,8.0,44.0,9  12,12,24.37 23.35 25.93,(1.13.65),23-3/4
20110701,04,13,叻先生,3,蘇狄雄,112,13,48,何,1016,46.0,99.0,99.0,7.0,10.0,40.0,8 5,13,24.61 23.04 24.94,(1.12.59),13-3/4
20110701,04,2,一言既出,4,楊明綸,126,14,57,伍,1096,61.0,99.0,99.0,10.0,15.0,27.0,1 4,14,24.09 23.48 25.15,(1.12.72),14-1/2
