Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20130317,08,1,事事為王,4,韋達,126,3,102,高,1198,2.0,1.6,1.8,1439.0,518.0,1.2,5 6 9 7,1,25.63 24.62 25.11 23.53 22.95,(2.01.84),頭馬
20130317,08,14,安賞,4,鄧迪,126,1,82,蔡,1066,36.0,32.0,37.0,69.0,86.0,7.3,6 5 5 5,2,25.71 24.42 24.91 23.69 23.18,(2.01.91),1/2
20130317,08,3,大運財,4,杜利萊,126,11,100,高,1209,19.0,12.0,5.3,484.0,368.0,1.7,3 3 6 4,3,25.39 24.66 25.07 23.61 23.21,(2.01.94),1/2
20130317,08,10,勝哥兒,4,柏寶,126,8,87,方,1106,34.0,15.0,11.0,216.0,238.0,2.6,9 9 8 8,4,26.03 24.34 24.91 23.61 23.16,(2.02.05),1-1/4
20130317,08,13,替天行道,4,巫斯義,126,9,86,摩,1078,19.0,16.0,17.0,146.0,156.0,4.0,13 13 13 13,5,26.39 24.3 25.07 23.57 22.76,(2.02.09),1-1/2
20130317,08,2,金秋,4,莫雅,126,12,100,胡,1052,13.0,12.0,16.0,158.0,177.0,3.6,12 12 12 11,6,26.31 24.38 24.91 23.49 23.08,(2.02.17),2
20130317,08,5,總統之光,4,蔡明紹,126,4,98,沈,1149,15.0,21.0,21.0,120.0,177.0,3.6,8 8 7 9,7,25.91 24.42 24.95 23.65 23.29,(2.02.22),2-1/4
20130317,08,12,自由式,4,潘頓,126,10,86,方,1080,45.0,47.0,65.0,39.0,51.0,12.0,11 11 10 12,8,26.11 24.42 24.99 23.61 23.28,(2.02.41),3-1/2
20130317,08,6,醉必勝,4,馬偉昌,126,13,97,摩,1091,6.8,8.5,9.8,262.0,266.0,2.4,10 10 11 10,9,26.11 24.38 25.07 23.53 23.34,(2.02.43),3-3/4
20130317,08,4,魅力知己,4,郭立基,126,7,100,蔡,1106,14.0,24.0,27.0,93.0,112.0,5.6,7 7 3 3,10,25.87 24.42 24.59 23.81 23.81,(2.02.5),4-1/4
20130317,08,7,華美之星,4,韋紀力,126,6,97,徐,1169,20.0,28.0,38.0,67.0,90.0,7.0,4 4 4 6,11,25.43 24.62 24.99 23.73 24.02,(2.02.79),6
20130317,08,11,經濟達人,4,安國倫,126,2,86,摩,1025,53.0,92.0,99.0,20.0,25.0,25.0,2 2 1 1,12,25.19 24.66 24.95 23.81 24.94,(2.03.55),10-3/4
20130317,08,9,軍功,4,鄭雨滇,126,5,87,葉,1140,57.0,80.0,99.0,22.0,38.0,16.0,1 1 2 2,13,25.11 24.66 25.03 23.81 25.05,(2.03.66),11-1/2
20130317,08,8,連利多,4,李寶利,126,5,92,高,1159,12.0,0.0,0.0,78.0,43.0,0.0,0 0,-,0,(-), 
