Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20111030,01,11,名馬,3,韋達,125,13,50,蔡,1232,4.6,6.7,7.8,134.0,116.0,2.1,2 2,1,24.18 23.13 22.9,(1.10.21),頭馬
20111030,01,8,錦衣衛,3,吳嘉晉,117,8,52,葉,1151,4.9,6.7,4.5,233.0,170.0,1.4,1 1,2,24.02 23.17 23.08,(1.10.27),頸
20111030,01,3,履皇朝,3,蔡明紹,126,7,53,東,1205,9.0,9.9,12.0,83.0,99.0,2.4,4 3,3,24.38 23.05 23.37,(1.10.8),3-3/4
20111030,01,7,有綵,3,賴維銘,125,2,52,沈,1145,15.0,12.0,14.0,71.0,71.0,3.4,6 6,4,24.58 23.09 23.15,(1.10.82),3-3/4
20111030,01,5,五星酒店,3,柏寶,127,3,52,賀,1214,3.2,2.0,2.0,527.0,196.0,1.2,5 7,5,24.54 23.17 23.15,(1.10.86),4
20111030,01,6,福譽,3,巫斯義,127,1,52,高,1152,12.0,9.4,12.0,83.0,78.0,3.1,3 4,6,24.26 23.25 23.39,(1.10.9),4-1/4
20111030,01,13,路路好,3,楊明綸,113,11,43,告,1069,17.0,22.0,19.0,52.0,57.0,4.2,13 11,7,25.22 22.81 23.1,(1.11.13),5-3/4
20111030,01,12,智勇福駿,3,何澤堯,119,4,49,告,1162,67.0,99.0,78.0,13.0,18.0,13.0,8 9,8,24.78 23.13 23.25,(1.11.16),6
20111030,01,9,同一理想,3,白德民,125,10,50,摩,1097,19.0,31.0,33.0,31.0,32.0,7.6,9 8,9,24.78 23.05 23.72,(1.11.55),8-1/2
20111030,01,10,一分一秒,3,安國倫,125,12,50,文,1019,60.0,99.0,99.0,4.0,7.0,34.0,12 13,10,25.18 22.97 23.42,(1.11.57),8-1/2
20111030,01,2,鈦合金,3,卓利,132,5,57,呂,1108,20.0,67.0,99.0,10.0,12.0,19.0,10 10,11,24.9 23.05 23.9,(1.11.85),10-1/4
20111030,01,4,燈火輝煌,3,都爾,127,9,52,告,1078,68.0,38.0,44.0,23.0,21.0,11.0,11 12,12,25.06 22.97 24.22,(1.12.25),12-3/4
20111030,01,1,愛國者,3,鄭雨滇,130,6,57,徐,1098,63.0,99.0,99.0,6.0,7.0,34.0,7 5,13,24.58 23.05 25.11,(1.12.74),15-3/4
20111105,10,11,包裝之寶,3,巫斯義,122,3,90,東,1093,10.0,16.0,22.0,92.0,87.0,6.2,12  13  13,14,28.81 23.53 24.36 26.47,(1.43.17),24-1/2
