Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20121216,02,5,電訊超星,7,薛寶力,127,14,33,華,1062,18.0,18.0,22.0,65.0,94.0,4.8,13 14 13,1,14.74 22.07 23.64 22.92,(1.23.37),頭馬
20121216,02,8,好好運,5,吳嘉晉,116,10,29,葉,1007,41.0,40.0,42.0,33.0,43.0,10.0,11 12 12,2,14.46 22.19 23.8 22.93,(1.23.38),短頭
20121216,02,14,實在好,9,蘇狄雄,110,1,19,胡,1027,25.0,21.0,29.0,50.0,84.0,5.3,5 6 6,3,13.94 22.23 24.12 23.11,(1.23.4),頭
20121216,02,2,快快贏,4,鄭雨滇,130,2,36,方,1069,4.8,4.1,4.9,292.0,225.0,2.0,3 4 4,4,13.78 22.15 24.16 23.46,(1.23.55),1-1/4
20121216,02,12,如日方中,6,郭立基,117,7,23,蘇,1078,24.0,17.0,22.0,63.0,76.0,5.8,14 13 14,5,14.74 21.95 23.92 23,(1.23.61),1-1/2
20121216,02,3,萬里驍,4,柏寶,129,4,35,告,1058,18.0,22.0,19.0,76.0,87.0,5.1,6 8 8,6,13.98 22.27 24.04 23.42,(1.23.71),2-1/4
20121216,02,6,豐彩人生,6,祁義理,125,3,31,伍,1090,4.4,3.1,4.2,342.0,283.0,1.6,8 9 9,7,14.18 22.19 24 23.4,(1.23.77),2-1/2
20121216,02,1,勝利就手,5,馬偉昌,133,6,39,時,1020,8.2,7.0,6.5,223.0,205.0,2.2,10 7 7,8,14.22 21.95 24.12 23.55,(1.23.84),3
20121216,02,9,寶德,6,黎海榮,117,13,25,呂,1274,26.0,42.0,66.0,21.0,27.0,16.0,7 2 1,9,13.98 21.79 23.8 24.68,(1.24.25),5-1/2
20121216,02,11,醒少少,4,霍勵賢,117,12,23,何,921,25.0,50.0,36.0,39.0,43.0,10.0,12 11 10,10,14.54 22.03 23.8 23.89,(1.24.26),5-1/2
20121216,02,7,大陣象,5,楊明綸,122,8,30,吳,1042,24.0,50.0,87.0,16.0,19.0,22.0,4 5 5,11,13.82 22.23 24.08 24.38,(1.24.51),7-1/4
20121216,02,13,新三刀王,5,梁家俊,113,11,19,文,1099,16.0,23.0,38.0,37.0,51.0,8.7,2 3 2,12,13.78 22.03 24.12 24.62,(1.24.55),7-1/2
20121216,02,4,危險巨星,4,何澤堯,126,9,35,薛,1064,80.0,99.0,99.0,5.0,7.0,64.0,1 1 3,13,13.7 21.99 24.36 24.64,(1.24.69),8-1/4
20121216,02,10,大欣賞,4,潘頓,118,5,24,沈,1080,4.0,6.2,2.9,492.0,386.0,1.1,9 10 11,14,14.18 22.23 24 24.32,(1.24.73),8-1/2
