Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20090628,04,6,心歡笑,3,白德民,128,10,60,摩,1036,9.2,11.0,12.0,114.0,92.0,3.9,6 3,1,24.49 22.9 23.55,(1.10.9),頭馬
20090628,04,7,覓得寶,4,柏威廉,128,6,55,賀,1191,12.0,13.0,12.0,107.0,89.0,4.0,2 1,2,23.97 23.02 24.03,(1.11.0),1/2
20090628,04,4,神殿,8,潘頓,129,9,56,胡,1180,7.4,11.0,13.0,106.0,132.0,2.7,10 9,3,24.77 23.14 23.16,(1.11.1),3/4
20090628,04,10,快都,6,都爾,120,11,46,華,1109,11.0,29.0,37.0,37.0,43.0,8.3,9 8,4,24.69 23.06 23.4,(1.11.2),1-1/4
20090628,04,8,正旋,3,韋達,125,3,52,蔡,1033,4.0,3.1,2.8,488.0,241.0,1.5,3 4,5,24.13 23.34 23.78,(1.11.2),2
20090628,04,3,宇宙良駒,5,梁家俊,122,8,56,徐,1081,18.0,10.0,13.0,103.0,119.0,3.0,4 6,6,24.29 23.34 23.64,(1.11.3),2
20090628,04,9,祝福滿滿,4,蔡明紹,114,5,48,東,1080,13.0,16.0,10.0,132.0,115.0,3.1,5 7,7,24.41 23.3 23.71,(1.11.4),3
20090628,04,12,精靈拍檔,4,梁明偉,112,4,42,文,1058,52.0,66.0,48.0,28.0,25.0,13.0,8 11,8,24.61 23.46 23.39,(1.11.5),3-1/4
20090628,04,2,寶貝,4,柏寶,131,7,58,呂,1036,5.2,4.2,5.1,268.0,184.0,1.9,1 2,9,23.97 23.3 24.23,(1.11.5),3-1/2
20090628,04,1,特別靚,5,郭爾達,131,1,58,時,1163,27.0,29.0,17.0,77.0,65.0,5.5,11 12,10,24.93 23.26 23.38,(1.11.6),4
20090628,04,11,全能,3,馬偉昌,118,12,43,告,1224,9.2,10.0,10.0,131.0,133.0,2.7,7 5,11,24.49 23.06 24.16,(1.11.7),4-3/4
20090628,04,5,虎虎生威,8,普萊西,129,2,56,薛,1246,14.0,13.0,16.0,85.0,74.0,4.8,12 10,12,24.97 23.1 23.73,(1.11.8),5-1/2
