Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20131020,07,8,舖舖順,4,何澤堯,118,1,67,方,1090,8.9,10.0,12.0,153.0,128.0,4.0,5    7,1,24.37 23.25 22.67,(1.10.29),頭馬
20131020,07,11,火乘風,4,莫雷拉,117,4,64,苗,1131,21.0,31.0,49.0,39.0,30.0,17.0,1    1,2,24.05 23.05 23.27,(1.10.37),1/2
20131020,07,6,勁感,4,杜利萊,121,8,68,高,1016,4.0,4.8,4.4,435.0,346.0,1.5,6    4,3,24.41 22.97 23.08,(1.10.46),1
20131020,07,9,聖驛善,5,韋達,120,9,67,吳,1063,9.5,5.8,5.9,327.0,287.0,1.8,12    11,4,25.01 23.13 22.33,(1.10.47),1
20131020,07,3,新力飛,5,馬偉昌,131,7,78,摩,1122,11.0,15.0,15.0,128.0,121.0,4.3,9    10,5,24.69 23.21 22.67,(1.10.57),1-3/4
20131020,07,1,駿蹄飛,7,安國倫,133,6,80,沈,1041,7.4,11.0,12.0,154.0,197.0,2.6,10    9,6,24.77 23.09 22.84,(1.10.7),2-1/2
20131020,07,4,無敵,6,巫斯義,130,10,77,文,1178,22.0,24.0,33.0,57.0,70.0,7.4,3    2,7,24.25 22.93 23.52,(1.10.7),2-1/2
20131020,07,12,金豐麗水,4,蘇狄雄,115,3,64,容,1123,27.0,17.0,28.0,67.0,52.0,10.0,7    6,8,24.49 23.13 23.1,(1.10.72),2-3/4
20131020,07,10,遊俠兒,4,賴維銘,119,11,66,姚,1102,16.0,13.0,13.0,149.0,137.0,3.8,2    3,9,24.17 23.13 23.48,(1.10.78),3
20131020,07,7,你知我心,3,田泰安,121,2,68,告,1186,4.2,3.5,2.8,695.0,366.0,1.4,4    5,10,24.29 23.17 23.32,(1.10.78),3
20131020,07,2,心中有程,9,呂卓賢,125,5,79,呂,1086,14.0,14.0,15.0,122.0,133.0,3.9,8    8,11,24.61 23.21 23.09,(1.10.91),3-3/4
20131020,07,5,好老友,4,吳嘉晉,118,12,70,葉,1066,35.0,53.0,79.0,24.0,31.0,16.0,11    12,12,24.97 23.37 22.62,(1.10.96),4-1/4
