Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20110116,07,1,蓮華生輝,7,柏寶,126,6,130,姚,1226,1.8,1.5,1.6,625.0,249.0,1.0,7 4,1,13.83 20.75 21.94,(0.56.52),頭馬
20110116,07,5,點心,7,杜利萊,126,5,118,摩,1078,7.0,15.0,14.0,69.0,95.0,2.6,1 2,2,13.27 21.07 22.31,(0.56.65),3/4
20110116,07,8,金德寶,5,紀仁安,122,1,110,吳,1159,8.8,8.2,8.8,112.0,133.0,1.9,3 3,3,13.51 20.91 22.29,(0.56.71),1-1/4
20110116,07,7,活力飛駒,5,勞愛德,126,2,102,鄭,1175,21.0,40.0,44.0,22.0,37.0,6.8,4 5,4,13.59 20.99 22.14,(0.56.72),1-1/4
20110116,07,4,同一世界,6,白德民,126,7,121,摩,1108,6.2,4.6,4.3,230.0,201.0,1.2,6 7,5,13.83 20.95 22.14,(0.56.92),2-1/2
20110116,07,6,勇敢小子,5,韋達,126,8,112,蔡,1148,17.0,22.0,19.0,52.0,85.0,2.9,5 6,6,13.75 20.91 22.29,(0.56.95),2-3/4
20110116,07,2,綠色駿威,7,巫斯義,126,4,125,方,1084,13.0,16.0,18.0,54.0,71.0,3.5,8 8,7,14.03 20.79 22.15,(0.56.97),2-3/4
20110116,07,3,極奇妙,8,黎海榮,126,3,122,姚,1242,16.0,25.0,30.0,32.0,50.0,5.0,2 1,8,13.35 20.83 23.07,(0.57.25),4-1/2
