Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20161204,10,7,一哥,6,潘頓,123,11,86,蘇,1210,14.0,25.0,21.0,144.0,85.0,9.1,12 10,1,24.25 21.97 22.22,(1.08.44),頭馬
20161204,10,11,添好運,5,韋達,121,4,84,賢,1160,3.7,2.6,2.9,1062.0,550.0,1.4,1 1,2,23.21 22.21 23.06,(1.08.48),頸
20161204,10,5,皇龍大將,5,史卓豐,124,10,87,徐,1102,9.4,34.0,21.0,148.0,155.0,5.0,4 3,3,23.41 22.33 22.97,(1.08.71),1-3/4
20161204,10,2,越影,5,田泰安,130,1,93,方,1234,12.0,8.1,7.0,447.0,304.0,2.5,6 4,4,23.53 22.29 22.96,(1.08.78),2-1/4
20161204,10,6,盈利駿馬,5,蘇兆輝,124,9,87,容,1137,16.0,13.0,13.0,231.0,230.0,3.4,8 7,5,23.53 22.45 22.95,(1.08.93),3
20161204,10,1,華美之友,4,郭能,132,7,95,東,1052,10.0,8.8,9.8,319.0,337.0,2.3,2 2,6,23.37 22.21 23.37,(1.08.95),3-1/4
20161204,10,12,花月流星,6,莫雷拉,120,6,83,摩,1173,5.0,4.4,5.7,553.0,401.0,1.9,7 8,7,23.53 22.49 23.05,(1.09.07),4
20161204,10,3,真先生,5,羅理雅,126,2,89,賀,1076,14.0,22.0,24.0,131.0,120.0,6.5,11 9,8,23.93 22.13 23.04,(1.09.1),4-1/4
20161204,10,4,喜益善,6,梁家俊,123,12,88,沈,1146,32.0,63.0,83.0,38.0,52.0,14.0,9 11,9,23.81 22.53 23.11,(1.09.45),6-1/4
20161204,10,8,嘉福,4,祈普敦,123,3,86,文,1157,6.7,7.8,5.0,624.0,457.0,1.7,3 5,10,23.41 22.41 23.95,(1.09.77),8-1/4
20161204,10,10,勝利寶石,6,連達文,122,8,85,告,1135,23.0,99.0,152.0,20.0,25.0,30.0,5 6,11,23.45 22.37 24.32,(1.10.14),10-3/4
20161204,10,9,陀飛輪,5,蘇狄雄,120,5,85,姚,1118,29.0,36.0,31.0,101.0,115.0,6.7,10 12,12,23.93 22.61 23.96,(1.10.5),13
20161204,09,7,鑽石達人,4,史卓豐,121,1,68,蘇,1125,38.0,53.0,62.0,47.0,54.0,13.0,7 7 9,13,14.03 22.48 22.76 24.16,(1.23.43),12-1/4
20161204,09,9,時裝精英,6,莫艾誠,120,6,67,呂,1110,17.0,19.0,17.0,167.0,124.0,6.1,13 14 14,14,14.35 22.76 23 26.88,(1.26.99),34-1/2
